Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Pros and cons of corticosteroid therapy for COVID-19 patients	https://doi.org/10.1016/j.resp.2020.103492	10/07/2020	Artigo completo publicado em periódico científico	10.1016/j.resp.2020.103492	1569-9048	15699048	RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY	A4	0.635	102	2.53	-	['Corticosteroides', 'Corticosteroides']	['Corticosteroids', 'Corticosteroids']	-	-	-	-	-	Prós e contras da terapia com corticosteróides para pacientes com COVID-19 	-
Coronavirus disease 2019 rash in a psoriatic patient treated with Secukinumab: is there a role for Interleukin 17?	https://doi.org/10.1111/dth.14011	12/07/2020	Artigo completo publicado em periódico científico	10.1111/dth.14011	1396-0296	13960296	Dermatologic Therapy	-	0.598	72	2.18	-	['Secuquinumabe']	['Secukinumab']	-	-	-	-	-	Erupção cutânea da doença de coronavírus 2019 em um paciente psoriático tratado com Secukinumab: existe um papel para a interleucina 17? 	-
Clinical characteristics and management of a liver transplanted patient admitted with SARS-CoV-2 infection	https://doi.org/10.1016/j.clinre.2020.05.014	10/06/2020	Artigo completo publicado em periódico científico	10.1016/j.clinre.2020.05.014	2210-7401	22107401	CLINICS AND RESEARCH IN HEPATOLOGY AND GASTROENTEROLOGY	A4	0.585	59	2.14	-	['Hidroxicloroquina', 'Lopinavir', 'Ritonavir']	['Hydroxychloroquine', 'Lopinavir', 'Ritonavir']	-	-	-	-	-	Características clínicas e manejo de um paciente transplantado de fígado admitido com infecção por SARS-CoV-2 	-
Pulse Therapy With Corticosteroids and Intravenous Immunoglobulin in the Management of Severe Tocilizumab-Resistant COVID-19: A Report of Three Clinical Cases	https://www.cureus.com/articles/34773-pulse-therapy-with-corticosteroids-and-intravenous-immunoglobulin-in-the-management-of-severe-tocilizumab-resistant-covid-19-a-report-of-three-clinical-cases	07/07/2020	Artigo completo publicado em periódico científico	https://www.cureus.com/articles/34773-pulse-therapy-with-corticosteroids-and-intravenous-immunoglobulin-in-the-management-of-severe-tocilizumab-resistant-covid-19-a-report-of-three-clinical-cases	-	-	-	-	-	-	-	-	['Corticosteroides', 'Imunoglobulina']	['Corticosteroids', 'Immunoglobulin']	We present the cases of three patients with severe, life-threatening coronavirus disease 2019 (COVID-19) who had failed to achieve substantial improvement on intial treatment. They subsequently received pulse therapy with methylprednisolone [1,000 mg/day intravenously (IV) for three consecutive days] and IV immunoglobulin (20 g/day). This treatment regimen was associated with a prompt resolution of respiratory failure, elimination of clinical manifestations of the cytokine release syndrome (CRS), and reversal of pulmonary CT changes. The treatment was generally safe and well-tolerated. There was no evidence of protracted persistence of the virus in the patients. Further randomized controlled trials are required to better understand the efficacy and safety of high-dose methylprednisolone and IV immunoglobulin, separately or in combination with each other, in the treatment of severe, life-threatening COVID-19.	32656044	Cureus	2168-8184	10.7759/cureus.9038	Pulsoterapia com corticosteróides e imunoglobulina intravenosa no manejo de COVID-19 grave resistente a tocilizumabe: um relato de três casos clínicos 	Apresentamos os casos de três pacientes com doença de coronavírus 2019 (COVID-19) grave e com risco de vida que não alcançar uma melhora substancial no tratamento inicial. Posteriormente, eles receberam pulsoterapia com metilprednisolona [1.000 mg/dia por via intravenosa (IV) por três dias consecutivos] e imunoglobulina IV (20 g/dia). Este regime de tratamento foi associado a uma resolução imediata da insuficiência respiratória, eliminação das manifestações clínicas da síndrome de liberação de citocinas (SRC) e reversão das alterações pulmonares na TC. O tratamento foi geralmente seguro e bem tolerado. Não houve evidência de persistência prolongada do vírus nos pacientes. São necessários mais estudos controlados randomizados para entender melhor a eficácia e a segurança de altas doses de metilprednisolona e imunoglobulina IV, separadamente ou em combinação entre si, no tratamento de COVID-19 grave e com risco de vida.
Management of the first severe case of COVID-19 in the small islands of Maldives	https://www.sciencedirect.com/science/article/pii/S2213007120302082	07/06/2020	Artigo completo publicado em periódico científico	https://www.sciencedirect.com/science/article/pii/S2213007120302082	-	-	-	-	-	-	-	-	['Lopinavir', 'Oseltamivir', 'Ritonavir']	['Lopinavir', 'Oseltamivir', 'Ritonavir']	The first cases of COVID19 in the Maldives was reported on 7th March 2020 with a total of 13 cases by 27th March from number of resort islands and were confined to the islands in which the cases were detected. This report describes the clinical course and management of the first severe case that required intensive care. Treatment strategy adopted was supportive and patient improved wit timely symptomatic management. This case highlights the importance of epidemiological surveillance and active case finding to detect and diagnose the case at an early stage for appropriate clinical management for positive outcomes in high risk groups.	32550127	Respiratory medicine case reports	2213-0071	10.1016/j.rmcr.2020.101118	Gestão do primeiro caso grave de COVID-19 nas pequenas ilhas das Maldivas 	Os primeiros casos de COVID19 nas Maldivas foram relatados em 7 de março de 2020 com um total de 13 casos até 27 de março do número de ilhas resort e confinados às ilhas em que os casos foram detectados. Este relato descreve o curso clínico e o manejo do primeiro caso grave que necessitou de cuidados intensivos. A estratégia de tratamento adotada foi de suporte e o paciente melhorou com manejo sintomático oportuno. Este caso destaca a importância da vigilância epidemiológica e busca ativa de casos para detectar e diagnosticar o caso em um estágio inicial para o manejo clínico adequado para resultados positivos em grupos de alto risco.
Association between chronic ACE inhibitor exposure and decreased odds of severe disease in patients with COVID-19	https://pubmed.ncbi.nlm.nih.gov/32628137/	14/07/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32628137/	-	-	-	-	-	-	-	-	['Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	Our data suggest that exposure to ACEi drugs may have favorable effects in the context of COVID-19 pneumonia.	32628137	Anatolian journal of cardiology	2149-2271	10.14744/AnatolJCardiol.2020.57431	Associação entre exposição crônica a inibidores da ECA e diminuição das chances de doença grave em pacientes com COVID-19 	Nossos dados sugerem que a exposição a medicamentos ECA pode ter efeitos favoráveis no contexto da pneumonia por COVID-19.
Bacillus Calmette–Guérin vaccination and clinical characteristics and outcomes of COVID-19 in Rhode Island, United States: a cohort study	https://www.cambridge.org/core/journals/epidemiology-and-infection/article/bacillus-calmetteguerin-vaccination-and-clinical-characteristics-and-outcomes-of-covid19-in-rhode-island-united-states-a-cohort-study/2A472746C49A1AB2C6AC698711C5049F	09/07/2020	Artigo completo publicado em periódico científico	https://www.cambridge.org/core/journals/epidemiology-and-infection/article/bacillus-calmetteguerin-vaccination-and-clinical-characteristics-and-outcomes-of-covid19-in-rhode-island-united-states-a-cohort-study/2A472746C49A1AB2C6AC698711C5049F	-	-	-	-	-	-	-	-	['Vacina BCG']	['BCG vaccine']	Coronavirus disease 2019 (COVID-19) has resulted in a global pandemic, and there is limited data on effective therapies. Bacillus Calmette-Guérin (BCG) vaccine, a live-attenuated strain derived from an isolate of Mycobacterium bovis and originally designed to prevent tuberculosis, has shown some efficacy against infection with unrelated pathogens. In this study, we reviewed 120 consecutive adult patients (≥18 years old) with COVID-19 at a major federally qualified health centre in Rhode Island, United States from 19 March to 29 April 2020. Median age was 39.5 years (interquartile range, 27.0-50.0), 30% were male and 87.5% were Latino/Hispanics. Eighty-two (68.3%) patients had BCG vaccination. Individuals with BCG vaccination were less likely to require hospital admission during the disease course (3.7% vs. 15.8%, P = 0.019). This association remained unchanged after adjusting for demographics and comorbidities (P = 0.017) using multivariate regression analysis. The finding from our study suggests the potential of BCG in preventing more severe COVID-19.	32641191	Epidemiology and infection	1469-4409	10.1017/S0950268820001569	Vacinação com Bacillus Calmette-Guérin e características clínicas e resultados da COVID-19 em Rhode Island, Estados Unidos: um estudo de coorte 	A doença de coronavírus 2019 (COVID-19) resultou em uma pandemia global e há dados limitados sobre terapias eficazes. A vacina Bacillus Calmette-Guérin (BCG), uma cepa viva atenuada derivada de um isolado de Mycobacterium bovis e originalmente projetada para prevenir a tuberculose, mostrou alguma eficácia contra a infecção por patógenos não relacionados. Neste estudo, revisamos 120 pacientes adultos consecutivos (≥18 anos) com COVID-19 em um importante centro de saúde federal qualificado em Rhode Island, Estados Unidos, de 19 de março a 29 de abril de 2020. A idade média foi de 39,5 anos (intervalo interquartil, 27,0-50,0), 30% eram do sexo masculino e 87,5% eram latinos/hispânicos. Oitenta e dois (68,3%) pacientes foram vacinados com BCG. Indivíduos com vacinação BCG foram menos propensos a necessitar de internação hospitalar durante o curso da doença (3,7% vs. 15,8%, P = 0,019). Essa associação permaneceu inalterada após o ajuste para dados demográficos e comorbidades (P = 0,017) usando análise de regressão multivariada. A descoberta do nosso estudo sugere o potencial do BCG na prevenção de COVID-19 mais grave.
Comparison of hydroxychloroquine, lopinavir/ritonavir, and standard of care in critically ill patients with SARS-CoV-2 pneumonia: an opportunistic retrospective analysis	https://doi.org/10.1186/s13054-020-03117-9	11/07/2020	Artigo completo publicado em periódico científico	10.1186/s13054-020-03117-9	1364-8535	13648535	CRITICAL CARE (LONDON. PRINT)	A1	3.218	185	8.76	 Abstract  Background The severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) outbreak is spreading worldwide. To date, no specific treatment has convincingly demonstrated its efficacy. Hydroxychloroquine and lopinavir/ritonavir have potential interest, but virological and clinical data are scarce, especially in critically ill patients.  Methods The present report took the opportunity of compassionate use and successive drug shortages to compare the effects of two therapeutic options, lopinavir/ritonavir and hydroxychloroquine, as compared to standard of care only. The primary outcomes were treatment escalation (intubation, extra-corporeal membrane oxygenation support, or renal replacement therapy) after day 1 until day 28. Secondary outcomes included ventilator-free days at day 28, mortality at day 14 and day 28, treatment safety issues and changes in respiratory tracts, and plasma viral load (as estimated by cycle threshold value) between admission and day 7.  Results Eighty patients were treated during a 4-week period and included in the analysis: 22 (28%) received standard of care only, 20 (25%) patients received lopinavir/ritonavir associated to standard of care, and 38 (47%) patients received hydroxychloroquine and standard of care. Baseline characteristics were well balanced between the 3 groups. Treatment escalation occurred in 9 (41%), 10 (50%), and 15 (39%) patients who received standard of care only, standard of care and lopinavir/ritonavir, and standard of care and hydroxychloroquine, respectively ( p = 0.567). There was no significant difference between groups regarding the number of ventilator-free days at day 28 and mortality at day 14 and day 28. Finally, there was no significant change between groups in viral respiratory or plasma load between admission and day 7.  Conclusion In critically ill patients admitted for SARS-CoV-2-related pneumonia, no difference was found between hydroxychloroquine or lopinavir/ritonavir as compared to standard of care only on the proportion of patients who needed treatment escalation at day 28. Further randomized controlled trials are required to demonstrate whether these drugs may be useful in this context.	['Hidroxicloroquina', 'Lopinavir', 'Ritonavir']	['Hydroxychloroquine', 'Lopinavir', 'Ritonavir']	In critically ill patients admitted for SARS-CoV-2-related pneumonia, no difference was found between hydroxychloroquine or lopinavir/ritonavir as compared to standard of care only on the proportion of patients who needed treatment escalation at day 28. Further randomized controlled trials are required to demonstrate whether these drugs may be useful in this context.	32653015	Critical care (London, England)	1466-609X	10.1186/s13054-020-03117-9	Comparação de hidroxicloroquina, lopinavir/ritonavir e padrão de atendimento em pacientes críticos com pneumonia por SARS-CoV-2: uma análise retrospectiva 	oportunista lopinavir/ritonavir em comparação com o tratamento padrão apenas na proporção de pacientes que necessitaram de tratamento escalonado no dia 28. São necessários mais ensaios clínicos randomizados para demonstrar se esses medicamentos podem ser úteis neste contexto.
QT prolongation in adiverse, urban population of COVID-19 patients treated with hydroxychloroquine, chloroquine, or azithromycin	https://doi.org/10.1007/s10840-020-00822-x	11/07/2020	Artigo completo publicado em periódico científico	10.1007/s10840-020-00822-x	1383-875X	1383875X	JOURNAL OF INTERVENTIONAL CARDIAC ELECTROPHYSIOLOGY (PRINT)	B1	0.680	57	1.96	-	['Azitromicina', 'Cloroquina', 'Hidroxicloroquina']	['Azithromycin', 'Chloroquine', 'Hydroxychloroquine']	-	-	-	-	-	Prolongamento do intervalo QT em uma população urbana diversa de pacientes com COVID-19 tratados com hidroxicloroquina, cloroquina ou azitromicina 	-
The risk of QTc-interval prolongation in COVID-19 patients treated with chloroquine	https://doi.org/10.1007/s12471-020-01462-6	09/07/2020	Artigo completo publicado em periódico científico	10.1007/s12471-020-01462-6	1568-5888	15685888	Netherlands Heart Journal	-	0.753	38	1.55	 Abstract  Background Chloroquine, a quinolone antimalarial drug, is known to potentially inhibit pH-dependent viral replication of the SARS-CoV‑2 infection. Therefore, chloroquine is considered as a treatment option for coronavirus disease 2019 (COVID-19). Chloroquine is known for prolonging the QT interval, but limited data are available on the extent of this QT-prolonging effect.  Objective To assess the QTc-prolonging potential of chloroquine in COVID-19 patients and to evaluate whether this prolongation increases with the cumulative dose of chloroquine and is associated with the peak plasma concentration of chloroquine. Furthermore, the number of patients who prematurely discontinued treatment or had an adjustment in dose due to QTc-interval prolongation was established.  Methods A retrospective, observational study was performed in patients aged over 18 years, hospitalised for a suspected or proven infection with COVID-19, and therefore treated with chloroquine, with a baseline electrocardiogram (ECG) performed prior to the start of treatment and at least one ECG after starting the treatment.  Results In total, 397 patients were included. The mean increase in QTc interval throughout the treatment with chloroquine was 33 ms. Nineteen out of 344 patients unnecessarily had their treatment prematurely discontinued or adjusted due to a prolonged QTc interval based on the computerised interpretation of the ECG.  Conclusion Chloroquine treatment in COVID-19 patients gradually increased the QTc interval. Due to a significant number of overestimated QTc intervals by computer analysis, it is advisable to measure the QTc interval manually before adjusting the dose or withdrawing this potentially beneficial medication.	['Cloroquina']	['Chloroquine']	-	-	-	-	-	O risco de prolongamento do intervalo QTc em pacientes com COVID-19 tratados com cloroquina 	-
Hydroxychloroquine and Azithromycin as a Treatment of COVID-19: Results of an 1 Open-Label Non-Randomized Clinical Trial: Response to David Spencer (Elsevier)	https://www.mediterranee-infection.com/hydroxychloroquine-and-azithromycin-as-a-treatment-of-covid-19-results-of-an-open-label-non-randomized-clinical-trial-response-to-david-spencer-elsevier/	08/07/2020	Artigo completo publicado em periódico científico	https://www.mediterranee-infection.com/hydroxychloroquine-and-azithromycin-as-a-treatment-of-covid-19-results-of-an-open-label-non-randomized-clinical-trial-response-to-david-spencer-elsevier/	-	-	-	-	-	-	-	-	['Azitromicina', 'Hidroxicloroquina']	['Azithromycin', 'Hydroxychloroquine']	-	-	-	-	-	Hidroxicloroquina e azitromicina como tratamento de COVID-19: resultados de um ensaio clínico não randomizado de rótulo aberto: resposta a David Spencer (Elsevier) 	-
Antirheumatic drugs for COVID-19 treatment based on the phases of the disease: Current concept	https://doi.org/10.15586/jptcp.v27iSP1.689	27/06/2020	Artigo completo publicado em periódico científico	10.15586/jptcp.v27iSP1.689	1710-6222	17106222	CANADIAN JOURNAL OF CLINICAL PHARMACOLOGY (ONLINE)	C	0.350	41	1.39	-	['Anakinra', 'Baricitinibe', 'Canaquinumabe', 'Corticosteroides', 'Heparina', 'Sarilumabe', 'Tocilizumabe', 'Tofacitinibe', 'Vitamina D (25-hidroxivitamina D)']	['Anakinra', 'Baricitinib', 'Canakinumab', 'Corticosteroids', 'Heparin', 'Sarilumab', 'Tocilizumab', 'Tofacitinib', 'Vitamin D (25-hydroxyvitamin D)']	COVID-19 disease is the most recent pandemic, since it has affected more than four and a half million people and caused more than 300,000 deaths. It is a very complex systemic disease in terms of pathogenesis, treatment, and prognosis. Pharmacological treatment may include antiviral and antimalarial drugs, antibiotics, monoclonal antibodies, corticosteroids as well as low-molecular-weight heparins to prevent the evolution of the disease from reaching the severe inflammatory phase that can lead to respiratory complications, multiple organ failure, disseminated intravascular coagulation (DIC), and finally death. Therefore, pending the development of the much sought-after vaccine, there needs to be a multidisciplinary approach to tackling this disease, and it is essential to use different medical treatments at the correct pathogenic moment. The aim of this article is to evaluate the rationale and reason behind the use of antirheumatic drugs, by expert point of view, in the various phases of the disease. Another important aspect in the management of the disease is to identify patients at high risk, both to change their lifestyle and to correct the state of their health through non-pharmacological measures for improving their immuno-balance. Our literature review reveals the important role and the therapeutic potential of antirheumatic agents in preventing the progression of the disease and aiding recovery from the disease. However, there is a lack of clinical evidence to support the use of these agents, indicating that further randomized controlled studies are required.	32650355	Journal of population therapeutics and clinical pharmacology = Journal de la therapeutique des populations et de la pharmacologie clinique	2561-8741	10.15586/jptcp.v27iSP1.689	Medicamentos antirreumáticos para tratamento de COVID-19 com base nas fases da doença: Conceito atual A doença 	de COVID-19 é a pandemia mais recente, pois afetou mais de quatro milhões e meio de pessoas e causou mais de 300.000 mortes. É uma doença sistêmica muito complexa em termos de patogênese, tratamento e prognóstico. O tratamento farmacológico pode incluir medicamentos antivirais e antimaláricos, antibióticos, anticorpos monoclonais, corticosteróides e heparinas de baixo peso molecular para evitar que a evolução da doença atinja a fase inflamatória grave que pode levar a complicações respiratórias, falência de múltiplos órgãos , coagulação (DIC) e finalmente a morte. Portanto, na pendência do desenvolvimento da tão cobiçada vacina, é necessária uma abordagem multidisciplinar para o enfrentamento desta doença, sendo imprescindível a utilização de diferentes tratamentos médicos no momento patogênico correto. O objetivo deste artigo é avaliar o raciocínio e a razão do uso de antirreumáticos, sob o ponto de vista de especialistas, nas diversas fases da doença. Outro aspecto importante no manejo da doença é identificar pacientes de alto risco, tanto para mudar seu estilo de vida quanto para corrigir seu estado de saúde por meio de medidas não farmacológicas para melhorar seu imunoequilíbrio. Nossa revisão da literatura revela o importante papel e o potencial terapêutico dos agentes antirreumáticos na prevenção da progressão da doença e auxiliando na recuperação da doença. No entanto, faltam evidências clínicas para apoiar o uso desses agentes, indicando que são necessários mais estudos controlados randomizados.
That Escalated Quickly: Remdesivir's Place in Therapy for COVID-19	https://link.springer.com/article/10.1007/s40121-020-00318-1	10/07/2020	Artigo completo publicado em periódico científico	https://link.springer.com/article/10.1007/s40121-020-00318-1	2193-8229	21938229	INFECTIOUS DISEASES AND THERAPY	A4	1.141	33	4.82	-	['Remdesivir']	['Remdesivir']	Remdesivir is a nucleoside antiviral recently studied in several randomized trials for treatment of COVID-19. The available observational and prospective data are conflicting, requiring clinicians to critically evaluate and reconcile results to determine patient populations that may optimally benefit from remdesivir therapy, especially while drug supply is scarce. In this review, we analyze pertinent clinical remdesivir data for patients with COVID-19 from January 1, 2020, through May 31, 2020.	32651941	Infectious diseases and therapy	2193-8229	10.1007/s40121-020-00318-1	Isso escalou rapidamente: o lugar do remdesivir na terapia para o COVID-19 	O remdesivir é um antiviral nucleosídeo recentemente estudado em vários ensaios randomizados para o tratamento do COVID-19. Os dados observacionais e prospectivos disponíveis são conflitantes, exigindo que os médicos avaliem e reconciliem criticamente os resultados para determinar as populações de pacientes que podem se beneficiar da terapia com remdesivir, especialmente quando a oferta de medicamentos é escassa. Nesta revisão, analisamos dados clínicos pertinentes do remdesivir para pacientes com COVID-19 de 1º de janeiro de 2020 a 31 de maio de 2020.
An adult with Kawasaki-like multisystem inflammatory syndrome associated with COVID-19	https://doi.org/10.1016/S0140-6736(20)31526-9	10/07/2020	Artigo completo publicado em periódico científico	10.1016/S0140-6736(20)31526-9	0140-6736	1406736	LANCET (BRITISH EDITION)	A1	15.652	807	18.73	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Um adulto com síndrome inflamatória multissistêmica do tipo Kawasaki associada ao COVID-19 	-
Iloprost for COVID-19-related vasculopathy	https://doi.org/10.1016/S2665-9913(20)30232-0	10/07/2020	Artigo completo publicado em periódico científico	10.1016/S2665-9913(20)30232-0	2665-9913	26659913	Lancet Rheumatology, The	-	6.633	28	9.58	-	['Iloprosta']	['Iloprost']	-	-	-	-	-	Iloprost para vasculopatia relacionada ao COVID-19 	-
Portal vein thrombosis in a patient with COVID-19	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7293484/	13/06/2020	Artigo completo publicado em periódico científico	PMC:PMC7293484/	-	-	-	-	-	-	-	-	['Azitromicina', 'Enoxaparina', 'Hidroxicloroquina']	['Azithromycin', 'Enoxaparin', 'Hydroxychloroquine']	-	-	-	-	-	Trombose da veia porta em paciente com COVID-19 	-
BCG vaccine protection from severe coronavirus disease 2019 (COVID-19)	https://doi.org/10.1073/pnas.2008410117	09/07/2020	Artigo completo publicado em periódico científico	10.1073/pnas.2008410117	0027-8424	278424	Proceedings of the National Academy of Sciences of the United States of America	-	4.184	805	10.96	 Significance           The COVID-19 pandemic is one of the most devastating in recent history. The bacillus Calmette−Guérin (BCG) vaccine against tuberculosis also confers broad protection against other infectious diseases, and it has been proposed that it could reduce the severity of COVID-19. This epidemiological study assessed the global linkage between BCG vaccination and COVID-19 mortality. Signals of BCG vaccination effect on COVID-19 mortality are influenced by social, economic, and demographic differences between countries. After mitigating multiple confounding factors, several significant associations between BCG vaccination and reduced COVID-19 deaths were observed. This study highlights the need for mechanistic studies behind the effect of BCG vaccination on COVID-19, and for clinical evaluation of the effectiveness of BCG vaccination to protect from severe COVID-19.	['Vacina BCG']	['BCG vaccine']	-	-	-	-	-	Proteção da vacina BCG contra doença grave por coronavírus 2019 (COVID-19) 	-
SAFETY AND EFFICACY OF ANTI-IL6-RECEPTOR TOCILIZUMAB USE IN SEVERE AND CRITICAL PATIENTS AFFECTED BY CORONAVIRUS DISEASE 2019: A COMPARATIVE ANALYSIS	https://doi.org/10.1016/j.jinf.2020.07.008	08/07/2020	Artigo completo publicado em periódico científico	10.1016/j.jinf.2020.07.008	0163-4453	1634453	THE JOURNAL OF INFECTION	A2	5.027	119	15.14	-	['Tocilizumabe']	['Tocilizumab']	Some of the tocilizumab doses used in the subjects included in this analysis were provided by the "Multicenter study on the efficacy and tolerability of tocilizumab in the treatment of patients with COVID-19 pneumonia" (EudraCT Number: 2020-001110-38) supported by the Italian National Agency for Drugs (AIFA). No specific funding support was planned for study design, data collection and analysis and manuscript writing of this paper.	32652164	The Journal of infection	1532-2742	10.1016/j.jinf.2020.07.008	SEGURANÇA E EFICÁCIA DO USO DO ANTI-IL6-RECEPTOR TOCILIZUMAB EM PACIENTES GRAVES E CRÍTICOS AFETADOS PELA DOENÇA POR CORONAVÍRUS 2019: UMA ANÁLISE COMPARATIVA 	Algumas das doses de tocilizumab usadas nos indivíduos incluídos nesta análise foram fornecidas pelo "Estudo multicêntrico sobre a eficácia e tolerabilidade de tocilizumab no tratamento de pacientes com pneumonia por COVID-19" (Número EudraCT: 2020-001110-38) apoiado pela Agência Nacional Italiana de Medicamentos (AIFA). Nenhum apoio financeiro específico foi planejado para o desenho do estudo, coleta e análise de dados e redação do manuscrito deste artigo.
Clinical characteristics and predictors of survival in adults with coronavirus disease 2019 receiving tocilizumab	https://doi.org/10.1016/j.jaut.2020.102512	03/07/2020	Artigo completo publicado em periódico científico	10.1016/j.jaut.2020.102512	0896-8411	8968411	JOURNAL OF AUTOIMMUNITY (PRINT)	A1	2.751	121	12.06	-	['Tocilizumabe']	['Tocilizumab']	Coronavirus disease 2019 (COVID-19) can progress to cytokine storm that is associated with organ dysfunction and death. The purpose of the present study is to determine clinical characteristics associated with 28 day in-hospital survival in patients with coronavirus disease 2019 (COVID-19) that received tocilizumab. This was a retrospective observational cohort study conducted at a five hospital health system in Michigan, United States. Adult patients with confirmed COVID-19 that were admitted to the hospital and received tocilizumab for cytokine storm from March 1, 2020 through April 3, 2020 were included. Patients were grouped into survivors and non-survivors based on 28 day in-hospital mortality. Study day 0 was defined as the day tocilizumab was administered. Factors independently associated with in-hospital survival at 28 days after tocilizumab administration were assessed. Epidemiologic, demographic, laboratory, prognostic scores, treatment, and outcome data were collected and analyzed. Clinical response was collected and defined as a decline of two levels on a six-point ordinal scale of clinical status or discharged alive from the hospital. Of the 81 patients included, the median age was 64 (58-71) years and 56 (69.1%) were male. The 28 day in-hospital mortality was 43.2%. There were 46 (56.8%) patients in the survivors and 35 (43.2%) in the non-survivors group. On study day 0 no differences were noted in demographics, clinical characteristics, severity of illness scores, or treatments received between survivors and non-survivors. C-reactive protein was significantly higher in the non-survivors compared to survivors. Compared to non-survivors, recipients of tocilizumab within 12 days of symptom onset was independently associated with survival (adjusted OR: 0.296, 95% CI: 0.098-0.889). SOFA score ≥8 on day 0 was independently associated with mortality (adjusted OR: 2.842, 95% CI: 1.042-7.753). Clinical response occurred more commonly in survivors than non-survivors (80.4% vs. 5.7%; p < 0.001). Improvements in the six-point ordinal scale and SOFA score were observed in survivors after tocilizumab. Early receipt of tocilizumab in patients with severe COVID-19 was an independent predictor for in-hospital survival at 28 days.	32646770	Journal of autoimmunity	1095-9157	10.1016/j.jaut.2020.102512	Características clínicas e preditores de sobrevivência em adultos com doença de coronavírus 2019 recebendo tocilizumab 	A doença de coronavírus 2019 (COVID-19) pode progredir para tempestade de citocinas associada à disfunção orgânica e morte. O objetivo do presente estudo é determinar as características clínicas associadas à sobrevida hospitalar de 28 dias em pacientes com doença por coronavírus 2019 (COVID-19) que receberam tocilizumabe. Este foi um estudo de coorte observacional retrospectivo realizado em um sistema de saúde de cinco hospitais em Michigan, Estados Unidos. Pacientes adultos com COVID-19 confirmado que foram admitidos no hospital e receberam tocilizumab para tempestade de citocinas de 1º de março de 2020 a 3 de abril de 2020 foram incluídos. Os pacientes foram agrupados em sobreviventes e não sobreviventes com base na mortalidade hospitalar em 28 dias. O dia 0 do estudo foi definido como o dia em que o tocilizumabe foi administrado. Fatores independentemente associados à sobrevida hospitalar em 28 dias após a administração de tocilizumab foram avaliados. Dados epidemiológicos, demográficos, laboratoriais, prognósticos, tratamento e resultados foram coletados e analisados. A resposta clínica foi coletada e definida como um declínio de dois níveis em uma escala ordinal de seis pontos do estado clínico ou alta viva do hospital. Dos 81 pacientes incluídos, a mediana de idade foi de 64 (58-71) anos e 56 (69,1%) eram do sexo masculino. A mortalidade hospitalar em 28 dias foi de 43,2%. Havia 46 (56,8%) pacientes no grupo de sobreviventes e 35 (43,2%) no grupo de não sobreviventes. No dia 0 do estudo, não foram observadas diferenças nos dados demográficos, características clínicas, gravidade dos escores da doença ou tratamentos recebidos entre sobreviventes e não sobreviventes. A proteína C reativa foi significativamente maior nos não sobreviventes em comparação com os sobreviventes. Em comparação com os não sobreviventes, os receptores de tocilizumabe dentro de 12 dias do início dos sintomas foram independentemente associados à sobrevida (OR ajustado: 0,296, IC 95%: 0,098-0,889). A pontuação SOFA ≥8 no dia 0 foi independentemente associada à mortalidade (OR ajustado: 2,842, IC 95%: 1,042-7,753). A resposta clínica ocorreu mais comumente em sobreviventes do que não sobreviventes (80,4% vs. 5,7%; p < 0,001). Melhorias na escala ordinal de seis pontos e pontuação SOFA foram observadas em sobreviventes após tocilizumab. O recebimento precoce de tocilizumabe em pacientes com COVID-19 grave foi um preditor independente de sobrevida hospitalar em 28 dias.
Evaluation of safety, efficacy, tolerability, and treatment-related outcomes of type I interferons for human coronaviruses (HCoVs) infection in clinical practice: An updated critical systematic review and meta-analysi	https://doi.org/10.1016/j.intimp.2020.106740	25/06/2020	Artigo completo publicado em periódico científico	10.1016/j.intimp.2020.106740	1567-5769	15675769	INTERNATIONAL IMMUNOPHARMACOLOGY (PRINT)	A2	1.059	119	5.61	-	['Interferon recombinante tipo 1']	['Type 1 recombinant interferon']	-	-	-	-	-	Avaliação da segurança, eficácia, tolerabilidade e resultados relacionados ao tratamento de interferons tipo I para infecção por coronavírus humano (HCoVs) na prática clínica: uma revisão sistemática crítica atualizada e meta-análise 	-
Convalescent plasma or hyperimmune immunoglobulin for people with COVID-19: a living  systematic review	https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013600.pub2/full	10/07/2020	Artigo completo publicado em periódico científico	10.1002/14651858.CD013600.pub2/full	-	-	-	-	-	-	-	-	['Plasma convalescente', 'Plasma convalescente', 'Plasma convalescente', 'Plasma convalescente']	['Convalescent plasma', 'Convalescent plasma', 'Convalescent plasma', 'Convalescent plasma']	-	-	-	-	-	Plasma convalescente ou imunoglobulina hiperimune para pessoas com COVID-19: uma revisão sistemática viva 	-
