Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Dual-Histamine Receptor Blockade with Cetirizine - Famotidine Reduces Pulmonary Symptoms in COVID-19 Patients	https://www.sciencedirect.com/science/article/pii/S1094553920301462?via%3Dihub	29/08/2020	Artigo completo publicado em periódico científico	https://www.sciencedirect.com/science/article/pii/S1094553920301462?via%3Dihub	-	-	-	-	-	-	-	-	['Cetirizina', 'Famotidina']	['Cetirizine', 'Famotidine']	This physician-sponsored cohort study of cetirizine and famotidine provides proof-of-concept of a safe and effective method to reduce the progression in symptom severity, presumably by minimizing the histamine-mediated cytokine storm. Further clinical studies in COVID-19 are warranted of the repurposed off-label combination of two historically-safe histamine receptor blockers.	32871242	Pulmonary pharmacology & therapeutics	1522-9629	10.1016/j.pupt.2020.101942	famotidina reduz os sintomas pulmonares em pacientes com COVID-19 	a tempestade de citocinas mediada por histamina. Outros estudos clínicos no COVID-19 são garantidos da combinação off-label reaproveitada de dois bloqueadores de receptores de histamina historicamente seguros.
Predictive factors for cardiac conduction abnormalities with hydroxychloroquine-containing combinations for COVID-19	https://doi.org/10.1016/j.ijantimicag.2020.106142	24/08/2020	Artigo completo publicado em periódico científico	10.1016/j.ijantimicag.2020.106142	0924-8579	9248579	INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS (PRINT)	A1	2.121	137	10.76	-	['Hidroxicloroquina']	['Hydroxychloroquine']	This longitudinal, prospective cohort study aimed to assess risk of QTc interval prolongation and its predicting factors in subjects treated with combinations containing hydroxychloroquine (HCQ) for COVID-19. Moderate-to-severe QTc prolongation during therapy was defined as a QTc interval >470 ms in men or >480 ms in women. Patients were treated under strict cardiac supervision. A total of 105 adults were included [56% male; median (IQR) age 69 (57-79) years]. All patients received therapy with HCQ in combination with azithromycin (AZM), and 95 (90%) also with lopinavir/ritonavir (LPV/r). Concomitant medications classified as having risk of developing torsades de pointes (TdP) were simultaneously used in 81 patients (77%). Moderate-to-severe QTc prolongation was observed in 14 patients (13%), mostly at Days 3-5 from baseline, with 6 (6%) developing severe prolongation (>500 ms). There was no evidence of TdP arrhythmia or TdP-associated death. Adding LPV/r to HCQ+AZM did not significantly prolong the QTc interval. Multivariable Cox regression revealed that comedications with known risk of TdP (HR = 11.28, 95% CI 1.08-117.41), higher neutrophil-to-lymphocyte (NLR) ratio (HR = 1.10, 95% CI 1.03-1.18 per unit increase) and higher serum hs-cardiac troponin I (HR = 4.09, 95% CI 1.36-12.2 per unit increase) were major contributors to moderate-to-severe QTc prolongation. In this closely screened and monitored cohort, no complications derived from QTc prolongation were observed during pharmacological therapy containing HCQ for COVID-19. Evidence of myocardial injury with elevated troponin and strong inflammatory response, specifically higher NLR, are conditions requiring careful QTc interval monitoring.	32853675	International journal of antimicrobial agents	1872-7913	10.1016/j.ijantimicag.2020.106142	Fatores preditivos para anormalidades da condução cardíaca 	com combinações contendo hidroxicloroquina para COVID-19 O prolongamento QTc moderado a grave durante a terapia foi definido como um intervalo QTc > 470 ms em homens ou > 480 ms em mulheres. Os pacientes foram tratados sob estrita supervisão cardíaca. Um total de 105 adultos foram incluídos [56% do sexo masculino; mediana (IQR) idade 69 (57-79) anos]. Todos os pacientes receberam terapia com HCQ em combinação com azitromicina (AZM), e 95 (90%) também com lopinavir/ritonavir (LPV/r). Medicamentos concomitantes classificados como de risco para desenvolver torsades de pointes (TdP) foram usados simultaneamente em 81 pacientes (77%). Prolongamento QTc moderado a grave foi observado em 14 pacientes (13%), principalmente nos dias 3-5 da linha de base, com 6 (6%) desenvolvendo prolongamento grave (> 500 ms). Não houve evidência de arritmia TdP ou morte associada à TdP. A adição de LPV/r a HCQ+AZM não prolongou significativamente o intervalo QTc. A regressão multivariável de Cox revelou que os medicamentos com risco conhecido de TdP (HR = 11,28, IC 95% 1,08-117,41), razão neutrófilo-linfócito (NLR) mais alta (HR = 1,10, IC 95% 1,03-1,18 por unidade de aumento) e níveis séricos mais elevados de troponina I cardíaca (HR = 4,09, IC 95% 1,36-12,2 por unidade de aumento) foram os principais contribuintes para o prolongamento QTc moderado a grave. Nesta coorte rastreada e monitorada de perto, não foram observadas complicações derivadas do prolongamento do QTc durante a terapia farmacológica contendo HCQ para COVID-19. Evidência de lesão miocárdica com troponina elevada e forte resposta inflamatória, especificamente NLR mais alta, são condições que requerem monitoramento cuidadoso do intervalo QTc.
Treatment with tocilizumab or corticosteroids for COVID-19 patients with hyperinflammatory state: a multicentre cohort study (SAM-COVID-19)	https://doi.org/10.1016/j.cmi.2020.08.010	26/08/2020	Artigo completo publicado em periódico científico	10.1016/j.cmi.2020.08.010	1198-743X	1198743X	CLINICAL MICROBIOLOGY AND INFECTION (PRINT)	A1	3.111	167	7.73	-	['Corticosteroides', 'Tocilizumabe']	['Corticosteroids', 'Tocilizumab']	Tocilizumab might be useful in COVID-19 patients with a hyperinflammatory state and should be prioritized for randomized trials in this situation.	32860964	Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases	1469-0691	10.1016/j.cmi.2020.08.010	Tratamento com tocilizumabe ou corticosteroides para pacientes com COVID-19 com estado hiperinflamatório: um estudo de coorte multicêntrico (SAM-COVID-19) O 	tocilizumabe pode ser útil em pacientes com COVID-19 com estado hiperinflamatório e deve ser priorizado para ensaios randomizados nessa situação.
Renin–Angiotensin–Aldosterone System Inhibitors and Risk of Death in Patients Hospitalised with COVID-19: A Retrospective Italian Cohort Study of 43,000 Patients	https://doi.org/10.1007/s40264-020-00994-5	27/08/2020	Artigo completo publicado em periódico científico	10.1007/s40264-020-00994-5	0114-5916	1145916	Drug Safety	-	1.268	131	4.42	-	['Antagonistas do Receptor da Angiotensina II', 'Bloqueadores do Canal de Cálcio', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Calcium Channel Blockers', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	ACEI/ARB use is not associated with either an increased or decreased risk of all-cause mortality, compared with CCB use, in the largest cohort of hospitalised COVID-19 patients exposed to these drugs studied to date. The use of these drugs therefore does not affect the prognosis of COVID-19. This finding strengthens recommendations of international regulatory agencies about not withdrawing/switching ACEI/ARB treatments to modify COVID-19 prognosis.	32852721	Drug safety	1179-1942	10.1007/s40264-020-00994-5	Inibidores do sistema renina-angiotensina-aldosterona e risco de morte em pacientes hospitalizados com COVID-19: um estudo de coorte italiano retrospectivo de 43.000 pacientes O 	uso de IECA/BRA não está associado a um risco aumentado ou diminuído de mortalidade por todas as causas, em comparação com CCB uso, na maior coorte de pacientes hospitalizados com COVID-19 expostos a esses medicamentos estudados até o momento. O uso desses medicamentos, portanto, não afeta o prognóstico do COVID-19. Essa descoberta fortalece as recomendações das agências reguladoras internacionais sobre não retirar/trocar os tratamentos IECA/BRA para modificar o prognóstico da COVID-19.
High dose subcutaneous Anakinra to treat acute respiratory distress syndrome secondary to cytokine storm syndrome among severely ill COVID-19 patients	https://doi.org/10.1016/j.jaut.2020.102537	20/08/2020	Artigo completo publicado em periódico científico	10.1016/j.jaut.2020.102537	0896-8411	8968411	JOURNAL OF AUTOIMMUNITY (PRINT)	A1	2.751	121	12.06	-	['Anakinra']	['Anakinra']	Overall, 55.6% of COVID-19 ARDS CSS patients treated with ANK exhibited favorable outcome, not inferior to a TCZ treated matched cohort. ANK may be a potential alternative to TCZ for patients with elevated aminotransferases, and may be useful in non-responders to TCZ.	32843231	Journal of autoimmunity	1095-9157	10.1016/j.jaut.2020.102537	Anakinra subcutâneo de alta dose para tratar a síndrome do desconforto respiratório agudo secundária à síndrome da tempestade de citocinas em pacientes com COVID-19 gravemente doentes 	No geral, 55,6% dos pacientes com COVID-19 ARDS CSS tratados com ANK exibiram resultado favorável, não inferior a uma coorte pareada tratada com TCZ. ANK pode ser uma alternativa potencial ao TCZ para pacientes com aminotransferases elevadas e pode ser útil em não respondedores ao TCZ.
Renin–angiotensin system inhibitors and the severity of coronavirus disease 2019 in Kanagawa, Japan: a retrospective cohort study	https://doi.org/10.1038/s41440-020-00535-8	21/08/2020	Artigo completo publicado em periódico científico	10.1038/s41440-020-00535-8	0916-9636	9169636	HYPERTENSION RESEARCH	A2	1.119	95	3.97	-	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	Since the beginning of the coronavirus disease 2019 (COVID-19) outbreak initiated on the Diamond Princess Cruise Ship at Yokohama harbor in February 2020, we have been doing our best to treat COVID-19 patients. In animal experiments, angiotensin converting enzyme inhibitors (ACEIs) and angiotensin II type-1 receptor blockers (ARBs) are reported to suppress the downregulation of angiotensin converting enzyme 2 (ACE2), and they may inhibit the worsening of pathological conditions. We aimed to examine whether preceding use of ACEIs and ARBs affected the clinical manifestations and prognosis of COVID-19 patients. One hundred fifty-one consecutive patients (mean age 60 ± 19 years) with polymerase-chain-reaction proven severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection who were admitted to six hospitals in Kanagawa Prefecture, Japan, were analyzed in this multicenter retrospective observational study. Among all COVID-19 patients, in the multiple regression analysis, older age (age ≥ 65 years) was significantly associated with the primary composite outcome (odds ratio (OR) 6.63, 95% confidence interval (CI) 2.28-22.78, P < 0.001), which consisted of (i) in-hospital death, (ii) extracorporeal membrane oxygenation, (iii) mechanical ventilation, including invasive and noninvasive methods, and (iv) admission to the intensive care unit. In COVID-19 patients with hypertension, preceding ACEI/ARB use was significantly associated with a lower occurrence of new-onset or worsening mental confusion (OR 0.06, 95% CI 0.002-0.69, P = 0.02), which was defined by the confusion criterion, which included mild disorientation or hallucination with an estimation of medical history of mental status, after adjustment for age, sex, and diabetes. In conclusion, older age was a significant contributor to a worse prognosis in COVID-19 patients, and ACEIs/ARBs could be beneficial for the prevention of confusion in COVID-19 patients with hypertension.	32820236	Hypertension research : official journal of the Japanese Society of Hypertension	1348-4214	10.1038/s41440-020-00535-8	Inibidores do sistema renina-angiotensina e a gravidade da doença de coronavírus 2019 em Kanagawa, Japão: um estudo de coorte 	retrospectivo temos feito o nosso melhor para tratar os pacientes com COVID-19. Em experimentos com animais, os inibidores da enzima de conversão da angiotensina (IECAs) e os bloqueadores dos receptores do tipo 1 da angiotensina II (BRAs) são relatados para suprimir a regulação negativa da enzima de conversão da angiotensina 2 (ACE2), e podem inibir o agravamento de condições patológicas. Nosso objetivo foi examinar se o uso anterior de IECAs e BRAs afetou as manifestações clínicas e o prognóstico de pacientes com COVID-19. Cento e cinquenta e um pacientes consecutivos (idade média de 60 ± 19 anos) com reação em cadeia da polimerase comprovada infecção por coronavírus 2 da síndrome respiratória aguda grave (SARS-CoV-2) que foram internados em seis hospitais na província de Kanagawa, Japão, foram analisados neste estudo observacional retrospectivo multicêntrico. Entre todos os pacientes com COVID-19, na análise de regressão múltipla, a idade mais avançada (idade ≥ 65 anos) foi significativamente associada ao resultado composto primário (razão de chances (OR) 6,63, intervalo de confiança de 95% (IC) 2,28-22,78, P < 0,001), que consistiu em (i) óbito hospitalar, (ii) oxigenação por membrana extracorpórea, (iii) ventilação mecânica, incluindo métodos invasivos e não invasivos, e (iv) internação em unidade de terapia intensiva. Em pacientes com COVID-19 com hipertensão, o uso anterior de IECA/BRA foi significativamente associado a uma menor ocorrência de novo início ou piora da confusão mental (OR 0,06, IC 95% 0,002-0,69, P = 0,02), que foi definida pela confusão critério, que incluiu leve desorientação ou alucinação com uma estimativa do histórico médico do estado mental, após ajuste para idade, sexo e diabetes. Em conclusão, a idade avançada foi um contribuinte significativo para um pior prognóstico em pacientes com COVID-19, e IECAs/BRAs podem ser benéficos para a prevenção de confusão em pacientes com COVID-19 com hipertensão.
Compassionate use of JAK1/2 inhibitor ruxolitinib for severe COVID-19: a prospective observational study	https://doi.org/10.1038/s41375-020-01018-y	19/08/2020	Artigo completo publicado em periódico científico	10.1038/s41375-020-01018-y	0887-6924	8876924	LEUKEMIA	A1	4.030	202	9.5	 Abstract Overwhelming inflammatory reactions contribute to respiratory distress in patients with COVID-19. Ruxolitinib is a JAK1/JAK2 inhibitor with potent anti-inflammatory properties. We report on a prospective, observational study in 34 patients with COVID-19 who received ruxolitinib on a compassionate-use protocol. Patients had severe pulmonary disease defined by pulmonary infiltrates on imaging and an oxygen saturation ≤ 93% in air and/or PaO2/FiO2 ratio ≤ 300 mmHg. Median age was 80.5 years, and 85.3% had ≥ 2 comorbidities. Median exposure time to ruxolitinib was 13 days, median dose intensity was 20 mg/day. Overall survival by day 28 was 94.1%. Cumulative incidence of clinical improvement of ≥2 points in the ordinal scale was 82.4% (95% confidence interval, 71–93). Clinical improvement was not affected by low-flow versus high-flow oxygen support but was less frequent in patients with PaO2/FiO2 &lt; 200 mmHg. The most frequent adverse events were anemia, urinary tract infections, and thrombocytopenia. Improvement of inflammatory cytokine profile and activated lymphocyte subsets was observed at day 14. In this prospective cohort of aged and high-risk comorbidity patients with severe COVID-19, compassionate-use ruxolitinib was safe and was associated with improvement of pulmonary function and discharge home in 85.3%. Controlled clinical trials are necessary to establish efficacy of ruxolitinib in COVID-19.	['Ruxolitinibe']	['Ruxolitinib']	Overwhelming inflammatory reactions contribute to respiratory distress in patients with COVID-19. Ruxolitinib is a JAK1/JAK2 inhibitor with potent anti-inflammatory properties. We report on a prospective, observational study in 34 patients with COVID-19 who received ruxolitinib on a compassionate-use protocol. Patients had severe pulmonary disease defined by pulmonary infiltrates on imaging and an oxygen saturation ≤ 93% in air and/or PaO2/FiO2 ratio ≤ 300 mmHg. Median age was 80.5 years, and 85.3% had ≥ 2 comorbidities. Median exposure time to ruxolitinib was 13 days, median dose intensity was 20 mg/day. Overall survival by day 28 was 94.1%. Cumulative incidence of clinical improvement of ≥2 points in the ordinal scale was 82.4% (95% confidence interval, 71-93). Clinical improvement was not affected by low-flow versus high-flow oxygen support but was less frequent in patients with PaO2/FiO2 < 200 mmHg. The most frequent adverse events were anemia, urinary tract infections, and thrombocytopenia. Improvement of inflammatory cytokine profile and activated lymphocyte subsets was observed at day 14. In this prospective cohort of aged and high-risk comorbidity patients with severe COVID-19, compassionate-use ruxolitinib was safe and was associated with improvement of pulmonary function and discharge home in 85.3%. Controlled clinical trials are necessary to establish efficacy of ruxolitinib in COVID-19.	32814839	Leukemia	1476-5551	10.1038/s41375-020-01018-y	Uso compassivo do inibidor de JAK1/2 ruxolitinibe para COVID-19 grave: um estudo observacional prospectivo 	Reações inflamatórias esmagadoras contribuem para o desconforto respiratório em pacientes com COVID-19. Ruxolitinib é um inibidor de JAK1/JAK2 com potentes propriedades anti-inflamatórias. Relatamos um estudo prospectivo e observacional em 34 pacientes com COVID-19 que receberam ruxolitinibe em um protocolo de uso compassivo. Os pacientes apresentavam doença pulmonar grave definida por infiltrados pulmonares na imagem e saturação de oxigênio ≤ 93% no ar e/ou relação PaO2/FiO2 ≤ 300 mmHg. A idade mediana foi de 80,5 anos e 85,3% tinham ≥ 2 comorbidades. O tempo médio de exposição ao ruxolitinib foi de 13 dias, a intensidade da dose média foi de 20 mg/dia. A sobrevida global no dia 28 foi de 94,1%. A incidência cumulativa de melhora clínica de ≥2 pontos na escala ordinal foi de 82,4% (intervalo de confiança de 95%, 71-93). A melhora clínica não foi afetada pelo suporte de oxigênio de baixo fluxo versus alto fluxo, mas foi menos frequente em pacientes com PaO2/FiO2 < 200 mmHg. Os eventos adversos mais frequentes foram anemia, infecções do trato urinário e trombocitopenia. A melhora do perfil de citocinas inflamatórias e subconjuntos de linfócitos ativados foi observada no dia 14. Nesta coorte prospectiva de pacientes idosos e com comorbidade de alto risco com COVID-19 grave, o uso compassivo de ruxolitinibe foi seguro e foi associado à melhora da função pulmonar e alta hospitalar em 85,3%. Ensaios clínicos controlados são necessários para estabelecer a eficácia do ruxolitinibe no COVID-19.
Effect of Renin-Angiotensin-Aldosterone System Inhibitors in Patients with COVID-19: a Systematic Review and Meta-analysis of 28,872 Patients	https://doi.org/10.1007/s11883-020-00880-6	24/08/2020	Artigo completo publicado em periódico científico	10.1007/s11883-020-00880-6	1523-3804	15233804	CURRENT ATHEROSCLEROSIS REPORTS	A4	1.284	79	5.21	 Abstract  Purpose of Review The role of renin-angiotensin-aldosterone system (RAAS) inhibitors, notably angiotensin-converting enzyme inhibitors (ACEi) or angiotensin receptor blockers (ARBs), in the COVID-19 pandemic has not been fully evaluated. With an increasing number of COVID-19 cases worldwide, it is imperative to better understand the impact of RAAS inhibitors in hypertensive COVID patients. PubMed, Embase and the pre-print database Medrxiv were searched, and studies with data on patients on ACEi/ARB with COVID-19 were included. Random effects models were used to estimate the pooled mean difference with 95% confidence interval using Open Meta[Analyst] software.  Recent Findings A total of 28,872 patients were included in this meta-analysis. The use of any RAAS inhibition for any conditions showed a trend to lower risk of death/critical events (OR 0.671, CI 0.435 to 1.034,  p = 0.071). Within the hypertensive cohort, however, there was a significant lower association with deaths (OR 0.664, CI 0.458 to 0.964,  p = 0.031) or the combination of death/critical outcomes (OR 0.670, CI 0.495 to 0.908,  p = 0.010). There was no significant association of critical/death outcomes within ACEi vs non-ACEi (OR 1.008, CI 0.822 to 1.235,  p = 0.941) and ARB vs non-ARB (OR 0.946, CI 0.735 to 1.218,  p = 0.668).  Summary This is the largest meta-analysis including critical events and mortality data on patients prescribed ACEi/ARB and found evidence of beneficial effects of chronic ACEi/ARB use especially in hypertensive cohort with COVID-19. As such, we would strongly encourage patients to continue with RAAS inhibitor pharmacotherapy during the COVID-19 pandemic.	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	A total of 28,872 patients were included in this meta-analysis. The use of any RAAS inhibition for any conditions showed a trend to lower risk of death/critical events (OR 0.671, CI 0.435 to 1.034, p = 0.071). Within the hypertensive cohort, however, there was a significant lower association with deaths (OR 0.664, CI 0.458 to 0.964, p = 0.031) or the combination of death/critical outcomes (OR 0.670, CI 0.495 to 0.908, p = 0.010). There was no significant association of critical/death outcomes within ACEi vs non-ACEi (OR 1.008, CI 0.822 to 1.235, p = 0.941) and ARB vs non-ARB (OR 0.946, CI 0.735 to 1.218, p = 0.668). This is the largest meta-analysis including critical events and mortality data on patients prescribed ACEi/ARB and found evidence of beneficial effects of chronic ACEi/ARB use especially in hypertensive cohort with COVID-19. As such, we would strongly encourage patients to continue with RAAS inhibitor pharmacotherapy during the COVID-19 pandemic.	32830286	Current atherosclerosis reports	1534-6242	10.1007/s11883-020-00880-6	Efeito dos inibidores do sistema renina-angiotensina-aldosterona em pacientes com COVID-19: uma revisão sistemática e meta-análise de 28.872 pacientes 	Um total de 28.872 pacientes foram incluídos nesta meta-análise. O uso de qualquer inibição do SRAA para qualquer condição mostrou tendência a menor risco de morte/eventos críticos (OR 0,671, IC 0,435 a 1,034, p = 0,071). Dentro da coorte de hipertensos, no entanto, houve uma associação significativamente menor com óbitos (OR 0,664, IC 0,458 a 0,964, p = 0,031) ou a combinação de óbito/resultados críticos (OR 0,670, IC 0,495 a 0,908, p = 0,010). Não houve associação significativa de desfechos críticos/morte entre IECA vs não IECA (OR 1,008, IC 0,822 a 1,235, p = 0,941) e BRA vs não BRA (OR 0,946, IC 0,735 a 1,218, p = 0,668). Esta é a maior meta-análise que inclui eventos críticos e dados de mortalidade em pacientes com prescrição de IECA/BRA e encontrou evidências de efeitos benéficos do uso crônico de IECA/BRA, especialmente na coorte de hipertensos com COVID-19. Como tal, incentivamos fortemente os pacientes a continuarem com a farmacoterapia com inibidores de RAAS durante a pandemia de COVID-19.
Empiric Antibacterial Therapy and Community-onset Bacterial Co-infection in Patients Hospitalized with COVID-19: A Multi-Hospital Cohort Study	https://doi.org/10.1093/cid/ciaa1239	21/08/2020	Artigo completo publicado em periódico científico	10.1093/cid/ciaa1239	1058-4838	10584838	CLINICAL INFECTIOUS DISEASES	A1	4.394	353	8.72	 Abstract                                   Background                   Antibacterials may be initiated out of concern for bacterial coinfection in coronavirus disease 2019 (COVID-19). We determined prevalence and predictors of empiric antibacterial therapy and community-onset bacterial coinfections in hospitalized patients with COVID-19.                                                  Methods                   A randomly sampled cohort of 1705 patients hospitalized with COVID-19 in 38 Michigan hospitals between 3/13/2020 and 6/18/2020. Data were collected on early (within 2 days of hospitalization) empiric antibacterial therapy and community-onset bacterial coinfections (positive microbiologic test ≤3 days). Poisson generalized estimating equation models were used to assess predictors.                                                  Results                   Of 1705 patients with COVID-19, 56.6% were prescribed early empiric antibacterial therapy; 3.5% (59/1705) had a confirmed community-onset bacterial infection. Across hospitals, early empiric antibacterial use varied from 27% to 84%. Patients were more likely to receive early empiric antibacterial therapy if they were older (adjusted rate ratio [ARR]: 1.04 [1.00–1.08] per 10 years); had a lower body mass index (ARR: 0.99 [0.99–1.00] per kg/m2), more severe illness (eg, severe sepsis; ARR: 1.16 [1.07–1.27]), a lobar infiltrate (ARR: 1.21 [1.04–1.42]); or were admitted to a for-profit hospital (ARR: 1.30 [1.15–1.47]). Over time, COVID-19 test turnaround time (returned ≤1 day in March [54.2%, 461/850] vs April [85.2%, 628/737], P &amp;lt; .001) and empiric antibacterial use (ARR: 0.71 [0.63–0.81] April vs March) decreased.                                                  Conclusions                   The prevalence of confirmed community-onset bacterial coinfections was low. Despite this, half of patients received early empiric antibacterial therapy. Antibacterial use varied widely by hospital. Reducing COVID-19 test turnaround time and supporting stewardship could improve antibacterial use.               	['Ampicilina', 'Antibióticos', 'Cefotaxima', 'Ceftarolina', 'Ceftriaxona', 'Levofloxacina', 'Moxifloxacina', 'Sulbactam']	['Ampicillin', 'Antibiotics', 'Cefotaxime', 'Ceftaroline', 'Ceftriaxone', 'Levofloxacin', 'Moxifloxacin', 'Sulbactam']	The prevalence of confirmed community-onset bacterial coinfections was low. Despite this, half of patients received early empiric antibacterial therapy. Antibacterial use varied widely by hospital. Reducing COVID-19 test turnaround time and supporting stewardship could improve antibacterial use.	32820807	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	1537-6591	10.1093/cid/ciaa1239	Terapia antibacteriana empírica e coinfecção bacteriana de início na comunidade em pacientes hospitalizados com COVID-19: um estudo de coorte multi-hospitalar 	A prevalência de coinfecções bacterianas confirmadas de início na comunidade foi baixa. Apesar disso, metade dos pacientes recebeu terapia antibacteriana empírica precocemente. O uso de antibacterianos variou amplamente de acordo com o hospital. Reduzir o tempo de resposta do teste COVID-19 e apoiar a administração pode melhorar o uso de antibacterianos.
Finding the Best Antiviral Regimen for COVID-19: A Double-Center Retrospective Cohort Study of 207 Cases in Hunan, China	https://doi.org/10.1177/1559325820949740	14/08/2020	Artigo completo publicado em periódico científico	10.1177/1559325820949740	1559-3258	15593258	DOSE-RESPONSE	A2	0.453	41	2.52	  Objective:  To compare the efficacy of 3/4-drugs’ group with 1-drug’s or 2-drugs’ groups in coronavirus disease 2019 (COVID-19).   Methods:  We included 207 patients confirmed with COVID-19. We compared the viral clearance rate and discharge rate at day 7, 14, 21 and 28, and median time of viral clearance and length of hospitalization in patients treated with 3/4, 1 or 2 drugs.   Results:  The viral clearance rates of the 3/4-drugs group at day 7, 14 and 21 were significantly lower than those in the 1-drug’s or 2-drugs’ groups (P &lt; 0.05). The median viral clearance days in 3/4-drugs group (13.5 days) were longer than 1-drug’s or 2-drugs’ groups (both were 9 days) (P &lt; 0.001). The patients’ discharge rates in the 3/4-drugs group at day 14 and 21 were significantly lower than that in the 1-drug’s or 2 drugs’ group (P &lt; 0.05). The median length of hospitalization in the 3/4-drugs group was 17 days, which was significantly longer than 11 days in the 1-drug group and 13 days in the 2-drug group (P &lt; 0.05).   Conclusion:  The efficacy of 1 or 2 antiviral drugs was similar in COVID-19, and 3/4-drug regimens were not associated with clinical improvement. Corticosteroid treatment and more serious disease were also risk factors for viral clearance and patients’discharge. 	['Interferon alfa', 'Lopinavir', 'Novaferon', 'Ritonavir', 'Umifenovir']	['Interferon alpha', 'Lopinavir', 'Novaferon', 'Ritonavir', 'Umifenovir']	The efficacy of 1 or 2 antiviral drugs was similar in COVID-19, and 3/4-drug regimens were not associated with clinical improvement. Corticosteroid treatment and more serious disease were also risk factors for viral clearance and patients'discharge.	32855629	Dose-response : a publication of International Hormesis Society	1559-3258	10.1177/1559325820949740	Encontrando o melhor regime antiviral para COVID-19: um estudo de coorte retrospectivo em dois centros de 207 casos em Hunan, 	China melhora clínica. O tratamento com corticosteróides e doenças mais graves também foram fatores de risco para eliminação viral e alta dos pacientes.
