Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Renin-angiotensin system antagonists are associated with lower mortality in hypertensive patients with COVID-19.	https://journals.sagepub.com/doi/10.1177/0036933020949219	17/08/2020	Artigo completo publicado em periódico científico	10.1177/0036933020949219	0036-9330	369330	Scottish Medical Journal	-	0.293	27	1.26	  The use of angiotensin-converting enzyme inhibitors (ACEIs) and angiotensin-receptor blockers (ARBs) in patients with Coronavirus 2019 (COVID-19) has been controversial. We performed a meta-analysis of all published studies that reported the outcomes of ACEIs/ARBs in patients with COVID-19. We included four observational studies (3,267 patients). The use of ACEIs/ARBs was associated with a similar risk of all-cause death (OR: 0.75, 95% CI [0.36, 1.57], p = 0.45). Sensitivity analysis including only hypertensive patients demonstrated a lower risk of death with ACEIs/ARBs use (OR: 0.57, 95% CI [0.32-0.98], p = 0.04). In conclusion, hypertensive patients with COVID-19 treated with ACEIs/ARBS have a lower mortality but further research is needed. 	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	-	-	-	-	-	Antagonistas do sistema renina-angiotensina estão associados a menor mortalidade em pacientes hipertensos com COVID-19. 	-
Tocilizumab administration is associated with reduction in biomarkers of coronavirus disease 2019 (COVID-19) infection.	https://doi.org/10.1002/jmv.26698	26/11/2020	Artigo completo publicado em periódico científico	10.1002/jmv.26698	0146-6615	1466615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	2.656	137	14.76	-	['Tocilizumabe']	['Tocilizumab']	Coronavirus disease 2019 (COVID-19) has caused a significant impact on all aspects of life, with the number of death cases still increasing. Therefore, identification of potential treatment for reducing the severity of the disease is important. Currently, the data regarding the effectiveness of tocilizumab as treatment agents for COVID-19 infection is still conflicting. This study aims to give clear evidence regarding the potential benefit of tocilizumab in reducing the biomarkers of COVID-19 infection. We systematically searched the PubMed Central database using specific keywords related to our aims until July 24th, 2020. All articles published on COVID-19 and tocilizumab were retrieved. A total of 9 studies with a total of 577 patients were included in our analysis. Our meta-analysis showed that tocilizumab treatment is associated with reduction of C-reactive protein (mean difference [MD]: -106.69 mg/L [95% confidence interval [CI]: -146.90, -66.49 mg/L], p < .00001; I	33241872	Journal of medical virology	1096-9071	10.1002/jmv.26698	A administração de tocilizumabe está associada à redução nos biomarcadores da infecção por doença de coronavírus 2019 (COVID-19). 	A doença de coronavírus 2019 (COVID-19) causou um impacto significativo em todos os aspectos da vida, com o número de casos de morte ainda aumentando. Portanto, a identificação do tratamento potencial para reduzir a gravidade da doença é importante. Atualmente, os dados sobre a eficácia do tocilizumab como agentes de tratamento para a infecção por COVID-19 ainda são conflitantes. Este estudo tem como objetivo fornecer evidências claras sobre o potencial benefício do tocilizumabe na redução dos biomarcadores da infecção por COVID-19. Pesquisamos sistematicamente no banco de dados PubMed Central usando palavras-chave específicas relacionadas aos nossos objetivos até 24 de julho de 2020. Todos os artigos publicados sobre COVID-19 e tocilizumab foram recuperados. Um total de 9 estudos com um total de 577 pacientes foram incluídos em nossa análise. Nossa meta-análise mostrou que o tratamento com tocilizumabe está associado à redução da proteína C reativa (diferença média [MD]: -106,69 mg/L [intervalo de confiança de 95% [IC]: -146,90, -66,49 mg/L], p < .00001; I
Therapeutic potential of ivermectin as add-on treatment in COVID 19: A systematic review and meta-analysis.	https://doi.org/10.18433/jpps31457	23/11/2020	Artigo completo publicado em periódico científico	10.18433/jpps31457	1482-1826	14821826	JOURNAL OF PHARMACY & PHARMACEUTICAL SCIENCES	A3	0.547	81	3.2	 The current management of COVID-19 is mostly limited to general supportive care and symptomatic treatment. Ivermectin is a broad-spectrum anti-parasitic drug used widely for the treatment of onchocerciasis and lymphatic filariasis. Apart from its anti-parasitic effect it also exhibits antiviral activity against a number of viruses both in vitro and in vivo. Hence, we conducted this systematic review and meta-analysis to assess the currently available data on the therapeutic potential of ivermectin for the treatment of COVID‐19 as add on therapy. A total of 629 patients were included in the 4 studies and all were COVID-19 RT-PCR positive. Among them, 397 patients received ivermectin along with usual therapy. The random effect model showed the overall pooled OR to be 0.53 (95%CI: 0.29 to0.96) for the primary outcome (all-cause mortality) which was statistically significant (P=0.04). Similarly, the random effect model revealed that adding ivermectin led to significant clinical improvement compared to usual therapy (OR=1.98, 95% CI: 1.11 to 3.53, P=0.02).  However, this should be inferred cautiously as the quality of evidence is very low. Currently, many clinical trials are on-going, and definitive evidence for repurposing this drug for COVID-19 patients will emerge only in the future.	['Ivermectina']	['Ivermectin']	The current management of COVID-19 is mostly limited to general supportive care and symptomatic treatment. Ivermectin is a broad-spectrum anti-parasitic drug used widely for the treatment of onchocerciasis and lymphatic filariasis. Apart from its anti-parasitic effect it also exhibits antiviral activity against a number of viruses both in vitro and in vivo. Hence, we conducted this systematic review and meta-analysis to assess the currently available data on the therapeutic potential of ivermectin for the treatment of COVID-19 as add on therapy. A total of 629 patients were included in the 4 studies and all were COVID-19 RT-PCR positive. Among them, 397 patients received ivermectin along with usual therapy. The random effect model showed the overall pooled OR to be 0.53 (95%CI: 0.29 to0.96) for the primary outcome (all-cause mortality) which was statistically significant (P=0.04). Similarly, the random effect model revealed that adding ivermectin led to significant clinical improvement compared to usual therapy (OR=1.98, 95% CI: 1.11 to 3.53, P=0.02).  However, this should be inferred cautiously as the quality of evidence is very low. Currently, many clinical trials are on-going, and definitive evidence for repurposing this drug for COVID-19 patients will emerge only in the future.	33227231	Journal of pharmacy & pharmaceutical sciences : a publication of the Canadian Society for Pharmaceutical Sciences, Societe canadienne des sciences pharmaceutiques	1482-1826	10.18433/jpps31457	Potencial terapêutico da ivermectina como tratamento complementar no COVID 19: uma revisão sistemática e meta-análise. 	O gerenciamento atual do COVID-19 é principalmente limitado a cuidados gerais de suporte e tratamento sintomático. A ivermectina é um fármaco antiparasitário de amplo espectro amplamente utilizado para o tratamento de oncocercose e filariose linfática. Além de seu efeito antiparasitário, também exibe atividade antiviral contra vários vírus in vitro e in vivo. Portanto, realizamos esta revisão sistemática e meta-análise para avaliar os dados atualmente disponíveis sobre o potencial terapêutico da ivermectina para o tratamento de COVID-19 como terapia complementar. Um total de 629 pacientes foram incluídos nos 4 estudos e todos foram positivos para COVID-19 RT-PCR. Entre eles, 397 pacientes receberam ivermectina junto com a terapia usual. O modelo de efeito aleatório mostrou que o OR geral agrupado foi de 0,53 (IC 95%: 0,29 a 0,96) para o desfecho primário (mortalidade por todas as causas), que foi estatisticamente significativo (P = 0,04). Da mesma forma, o modelo de efeito aleatório revelou que a adição de ivermectina levou a uma melhora clínica significativa em comparação com a terapia usual (OR = 1,98, IC 95%: 1,11 a 3,53, P = 0,02). No entanto, isso deve ser inferido com cautela, pois a qualidade da evidência é muito baixa. Atualmente, muitos ensaios clínicos estão em andamento e evidências definitivas para redirecionar esse medicamento para pacientes com COVID-19 surgirão apenas no futuro.
Comparison of Infection Risks and Clinical Outcomes in Patients with and without SARS-CoV-2 Lung Infection under Renin-Angiotensin-Aldosterone-System Blockade - Systematic Review and Meta-Analysis.	https://bpspubs.onlinelibrary.wiley.com/doi/10.1111/bcp.14660	20/11/2020	Artigo completo publicado em periódico científico	10.1111/bcp.14660	0306-5251	3065251	BRITISH JOURNAL OF CLINICAL PHARMACOLOGY (PRINT)	A1	1.055	153	3.73	-	[]	[]	-	-	-	-	-	Comparação de Riscos de Infecção e Resultados Clínicos em Pacientes com e sem Infecção Pulmonar por SARS-CoV-2 sob Bloqueio do Sistema Renina-Angiotensina-Aldosterona - Revisão Sistemática e Meta-análise. 	-
Renin–angiotensin system inhibition and risk of infection and mortality in COVID-19: a systematic review and meta-analysis.	https://onlinelibrary.wiley.com/doi/full/10.1111/imj.15002	16/11/2020	Artigo completo publicado em periódico científico	10.1111/imj.15002	1444-0903	14440903	INTERNAL MEDICINE JOURNAL (PRINT)	A4	0.590	74	1.53	-	['Antagonistas do Receptor da Angiotensina II', 'Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	Use of ACEI or ARB was not associated with a heightened susceptibility for a positive diagnosis of COVID-19. Furthermore, they were not associated with increased illness severity or mortality due to COVID-19. Randomised controlled trials are needed to address definitively the potential benefits or harms of RAS inhibitors in patients with COVID-19.	33191600	Internal medicine journal	1445-5994	10.1111/imj.15002	Inibição do sistema renina-angiotensina e risco de infecção e mortalidade no COVID-19: uma revisão sistemática e meta-análise. 	O uso de IECA ou BRA não foi associado a uma maior suscetibilidade para um diagnóstico positivo de COVID-19. Além disso, eles não foram associados ao aumento da gravidade ou mortalidade da doença devido ao COVID-19. Ensaios controlados randomizados são necessários para abordar definitivamente os potenciais benefícios ou danos dos inibidores do RAS em pacientes com COVID-19.
Lack of association of antihypertensive drugs with the risk and severity of COVID-19: A meta-analysis.	https://www.journal-of-cardiology.com/article/S0914-5087(20)30353-1/fulltext	02/11/2020	Artigo completo publicado em periódico científico	https://www.journal-of-cardiology.com/article/S0914-5087(20)30353-1/fulltext	-	-	-	-	-	-	-	-	['Antagonista de β-adrenérgico', 'Antagonista de β-adrenérgico', 'Antagonistas do Receptor da Angiotensina II', 'Antagonistas do Receptor da Angiotensina II', 'Anti-hipertensivos', 'Anti-hipertensivos', 'Bloqueadores do Canal de Cálcio', 'Bloqueadores do Canal de Cálcio', 'Diuréticos', 'Diuréticos', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['β-Adrenergic Antagonist', 'β-Adrenergic Antagonist', 'Angiotensin II Receptor Antagonists', 'Angiotensin II Receptor Antagonists', 'Antihypertensives', 'Antihypertensives', 'Antihypertensives' Calcium Channel', 'Calcium Channel Blockers', 'Diuretics', 'Diuretics', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	The meta-analysis was registered on OSF (https://osf.io/ynd5g).	33168337	Journal of cardiology	1876-4738	10.1016/j.jjcc.2020.10.015	Falta de associação de medicamentos anti-hipertensivos com o risco e gravidade do COVID-19: Uma meta-análise. 	A meta-análise foi registrada no OSF (https://osf.io/ynd5g).
Remdesivir: A potential game-changer or just a myth? A systematic review and meta-analysis.	https://doi.org/10.1016/j.lfs.2020.118663	26/10/2020	Artigo completo publicado em periódico científico	10.1016/j.lfs.2020.118663	0024-3205	243205	LIFE SCIENCES (1973)	A1	1.132	174	6.25	-	['Remdesivir', 'Remdesivir']	['Remdesivir', 'Remdesivir']	Remdesivir showed a better 14 days mortality profile, clinical recovery, and discharge rate. Overall clinical improvement and clinical recovery were earlier among the remdesivir group. 10-day remdesivir showed more adverse outcome than 5-day course with no significant benefits.	33121991	Life sciences	1879-0631	10.1016/j.lfs.2020.118663	Remdesivir: Um potencial divisor de águas ou apenas um mito? Uma revisão sistemática e meta-análise. 	O remdesivir apresentou melhor perfil de mortalidade em 14 dias, recuperação clínica e taxa de alta. A melhora clínica geral e a recuperação clínica foram mais precoces no grupo remdesivir. O remdesivir de 10 dias mostrou resultados mais adversos do que o curso de 5 dias, sem benefícios significativos.
Frequency of Long QT in Patients with SARS-CoV-2 Infection Treated with Hydroxychloroquine: A Meta-analysis.	https://www.sciencedirect.com/science/article/pii/S0924857920304234	24/10/2020	Artigo completo publicado em periódico científico	https://www.sciencedirect.com/science/article/pii/S0924857920304234	-	-	-	-	-	-	-	-	['Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina']	['Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine']	-	-	-	-	-	Frequência de QT longo em pacientes com infecção por SARS-CoV-2 tratados com hidroxicloroquina: uma meta-análise. 	-
Impact of Hydroxychloroquine on Mortality in Hospitalized Patients with COVID-19: Systematic Review and Meta-Analysis.	https://pubmed.ncbi.nlm.nih.gov/33167571/	05/11/2020	Artigo completo publicado em periódico científico	PUBMED_ID:33167571/	-	-	-	-	-	-	-	-	['Hidroxicloroquina']	['Hydroxychloroquine']	-	-	-	-	-	Impacto da Hidroxicloroquina na Mortalidade de Pacientes Hospitalizados com COVID-19: Revisão Sistemática e Meta-análise. 	-
Impact of Corticosteroids in COVID-19 Outcomes: Systematic Review and Meta-Analysis	https://doi.org/10.1016/j.chest.2020.10.054	21/10/2020	Artigo completo publicado em periódico científico	10.1016/j.chest.2020.10.054	0012-3692	123692	CHEST (AMERICAN COLLEGE OF CHEST PHYSICIANS)	A1	2.264	302	4.41	-	['Corticosteroides', 'Dexametasona', 'Prednisolona', 'Prednisona']	['Corticosteroids', 'Dexamethasone', 'Prednisolone', 'Prednisone']	-	-	-	-	-	Impacto dos Corticosteróides nos Resultados da COVID-19: Revisão Sistemática e Meta-análise 	-
Sofosbuvir/daclatasvir regimens for the treatment of COVID-19: an individual patient data meta-analysis	https://academic.oup.com/jac/advance-article/doi/10.1093/jac/dkaa418/5924537	16/10/2020	Artigo completo publicado em periódico científico	10.1093/jac/dkaa418/5924537	-	-	-	-	-	-	-	-	['Daclatasvir', 'Sofosbuvir']	['Daclatasvir', 'Sofosbuvir']	Intensified anticoagulation has no effect on mortality among hospitalized adults with COVID-19 and is associated with increased bleeding risk. The observed reduction in venous thromboembolism risk and trend toward reduced mortality in non-ICU settings requires exploration in additional RCTs. 	33704468	The Journal of antimicrobial chemotherapy	1460-2091	10.1093/jac/dkab030	Regimes de sofosbuvir/daclatasvir para o tratamento de COVID-19: uma meta-análise de dados de pacientes individuais A 	anticoagulação intensificada não tem efeito sobre a mortalidade entre adultos hospitalizados com COVID-19 e está associada ao aumento do risco de sangramento. A redução observada no risco de tromboembolismo venoso e a tendência à redução da mortalidade em ambientes fora da UTI requer exploração em ECRs adicionais.
The Effect of Prior ACEI/ARB Treatment on COVID-19 Susceptibility and Outcome: A Systematic Review and Meta-Analysis	https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa1592/5932274	20/10/2020	Artigo completo publicado em periódico científico	10.1093/cid/ciaa1592/5932274	-	-	-	-	-	-	-	-	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	There have been arguments on whether angiotensin-converting enzyme inhibitor (ACEI) and angiotensin receptor blocker (ARB) treatment alters the risk of coronavirus disease 2019 (COVID-19) susceptibility and disease severity. We identified a total of 102 eligible studies for systematic review, in which 49 studies adjusting for confounders were included in the meta-analysis. We found no association between prior ACEI/ARB use and risk of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection in the general population (adjusted odds ratio [aOR], 1.00; 95% confidence interval [CI], .94-1.05). The risk of mortality (aOR, .87; 95% CI, .66-1.04) and severe outcomes (aOR, .95; 95% CI, .73-1.24) were also unchanged among COVID-19 patients taking ACEIs/ARBs. These findings remained consistent in subgroup analyses stratified by populations, drug exposures, and other secondary outcomes. This systematic review provides evidence-based support to current medical guidelines and position statements that ACEIs/ARBs should not be discontinued. Additionally, there has been no evidence for initiating ACEI/ARB regimen as prevention or treatment of COVID-19.	33079200	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	1537-6591	10.1093/cid/ciaa1592	da COVID-19: uma revisão sistemática e metanálise 	suscetibilidade e gravidade da doença 2019 (COVID-19). Identificamos um total de 102 estudos elegíveis para revisão sistemática, nos quais 49 estudos ajustados para fatores de confusão foram incluídos na meta-análise. Não encontramos associação entre o uso prévio de IECA/BRA e risco de infecção por coronavírus 2 da síndrome respiratória aguda grave (SARS-CoV-2) na população em geral (razão de chances ajustada [aOR], 1,00; intervalo de confiança de 95% [CI], . 94-1.05). O risco de mortalidade (aOR, 0,87; 95% CI, 0,66-1,04) e desfechos graves (aOR, 0,95; 95% CI, 0,73-1,24) também permaneceram inalterados entre os pacientes com COVID-19 em uso de IECA/BRA. Esses achados permaneceram consistentes em análises de subgrupos estratificadas por populações, exposições a drogas e outros desfechos secundários. Esta revisão sistemática fornece suporte baseado em evidências para diretrizes médicas atuais e declarações de posição de que os IECAs/BRAs não devem ser descontinuados. Além disso, não há evidências para iniciar o regime de IECA/BRA como prevenção ou tratamento de COVID-19.
The Use of Renin–Angiotensin–Aldosterone System (RAAS) Inhibitors is Associated with a Lower Risk of Mortality in Hypertensive COVID-19 Patients: A Systematic Review and Meta-analysis	https://doi.org/10.1002/jmv.26625	23/10/2020	Artigo completo publicado em periódico científico	10.1002/jmv.26625	0146-6615	1466615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	2.656	137	14.76	-	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	Renin-angiotensin-aldosterone system (RAAS) inhibitors, including angiotensin-converting enzyme inhibitors (ACEIs) and angiotensin receptor blockers (ARBs) are one of the most prescribed antihypertensive medications. Previous studies showed RAAS inhibitors increase the expression of ACE2, a cellular receptor for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), which provokes a concern that the use of ACEI and ARB in hypertensive individuals might lead to increased mortality and severity of coronavirus disease 2019 (COVID-19). To further investigate the effects of ACEI/ARB on COVID-19 patients, we systematically reviewed relevant studies that met predetermined inclusion criteria in search of PubMed, Embase, Cochrane Library databases, medRxiv, and bioRxiv. The search strategy included clinical data published through October 12, 2020. Twenty-six studies involving 8104 hypertensive patients in ACEI/ARB-treated group and 8203 hypertensive patients in non-ACEI/ARB-treated group were analyzed. Random-effects meta-analysis showed ACEI/ARB treatment was significantly associated with a lower risk of mortality in hypertensive COVID-19 patients (odds ratio [OR] = 0.624, 95% confidence interval [CI] = 0.457-0.852, p = .003, I	33095513	Journal of medical virology	1096-9071	10.1002/jmv.26625	O uso de inibidores do sistema renina-angiotensina-aldosterona (RAAS) está associado a um menor risco de mortalidade em pacientes hipertensos com COVID-19: uma revisão sistemática e metanálise 	Inibidores do sistema renina-angiotensina-aldosterona (RAAS), incluindo a conversão da angiotensina os inibidores enzimáticos (IECA) e os bloqueadores dos receptores da angiotensina (BRA) são um dos medicamentos anti-hipertensivos mais prescritos. Estudos anteriores mostraram que os inibidores de RAAS aumentam a expressão de ACE2, um receptor celular para a síndrome respiratória aguda grave coronavírus 2 (SARS-CoV-2), o que provoca uma preocupação de que o uso de IECA e BRA em indivíduos hipertensos possa levar ao aumento da mortalidade e gravidade da doença de coronavírus 2019 (COVID-19). Para investigar ainda mais os efeitos do IECA/BRA em pacientes com COVID-19, revisamos sistematicamente estudos relevantes que atenderam a critérios de inclusão predeterminados em busca de bancos de dados PubMed, Embase, Cochrane Library, medRxiv e bioRxiv. A estratégia de busca incluiu dados clínicos publicados até 12 de outubro de 2020. Vinte e seis estudos envolvendo 8.104 pacientes hipertensos no grupo tratado com IECA/BRA e 8.203 pacientes hipertensos no grupo não tratado com IECA/BRA foram analisados. A meta-análise de efeitos aleatórios mostrou que o tratamento com IECA/BRA foi significativamente associado a um menor risco de mortalidade em pacientes hipertensos com COVID-19 (razão de chances [OR] = 0,624, intervalo de confiança de 95% [CI] = 0,457-0,852, p = . 003, eu
Corticosteroids on the Management of Coronavirus Disease 2019 (COVID-19): A Systemic Review and Meta-Analysis	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7554375/	24/06/2020	Artigo completo publicado em periódico científico	PMC:PMC7554375/	-	-	-	-	-	-	-	-	['Corticosteroides', 'Dexametasona', 'Hidrocortisona', 'Prednisona']	['Corticosteroids', 'Dexamethasone', 'Hydrocortisone', 'Prednisone']	-	-	-	-	-	Corticosteróides no manejo da doença de coronavírus 2019 (COVID-19): uma revisão sistêmica e meta-análise 	-
Corticosteroids in COVID-19: Is it Rational? A Systematic Review and Meta-Analysis.	https://doi.org/10.1007/s42399-020-00515-6	19/10/2020	Artigo completo publicado em periódico científico	10.1007/s42399-020-00515-6	2523-8973	25238973	-	-	-	-	-	-	['Corticosteroides']	['Corticosteroids']	Due to a lack of definitive treatment, many drugs were repurposed for Coronavirus disease (COVID-19) treatment; among them, corticosteroid is one. However, its benefit or harm while treating COVID-19 is not fully studied. Thus, we conducted this meta-analysis to assess the rationality on the use of corticosteroids in COVID-19. Pubmed, Medline, Clinicaltrials.gov, Cochrane library, and Preprint publisher were searched. In the qualitative syntheses, 41, and quantitative studies, 40, were included using PRISMA guidelines. Assessment of heterogeneity was done using the 	33103063	SN comprehensive clinical medicine	2523-8973	10.1007/s42399-020-00515-6	Corticosteróides no COVID-19: é racional? Uma Revisão Sistemática e Meta-Análise. 	Devido à falta de tratamento definitivo, muitos medicamentos foram reaproveitados para o tratamento da doença de Coronavírus (COVID-19); entre eles, o corticosteroide é um deles. No entanto, seu benefício ou dano ao tratar o COVID-19 não é totalmente estudado. Assim, realizamos esta meta-análise para avaliar a racionalidade do uso de corticosteroides na COVID-19. Pubmed, Medline, Clinicaltrials.gov, biblioteca Cochrane e editora Preprint foram pesquisados. Nas sínteses qualitativas, 41, e estudos quantitativos, 40, foram incluídos utilizando as diretrizes PRISMA. A avaliação da heterogeneidade foi feita usando o
Tocilizumab for treating COVID-19: a systemic review and meta-analysis of retrospective studies	https://doi.org/10.1007/s00228-020-03017-5	13/10/2020	Artigo completo publicado em periódico científico	10.1007/s00228-020-03017-5	0031-6970	316970	EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY	A3	0.732	114	2.61	-	['Tocilizumabe']	['Tocilizumab']	Tocilizumab may have potential effectiveness to treat COVID-19 according to the results of this study. However, more large-scale studies are needed for more accurate conclusions.	33051695	European journal of clinical pharmacology	1432-1041	10.1007/s00228-020-03017-5	Tocilizumab para o tratamento de COVID-19: uma revisão sistêmica e meta-análise de estudos retrospectivos O 	tocilizumab pode ter eficácia potencial no tratamento de COVID-19 de acordo com os resultados deste estudo. No entanto, mais estudos em larga escala são necessários para conclusões mais precisas.
Use of Tocilizumab in COVID-19: A Systematic Review and Meta-Analysis of Current Evidence	https://www.cureus.com/articles/42647-use-of-tocilizumab-in-covid-19-a-systematic-review-and-meta-analysis-of-current-evidence	09/10/2020	Artigo completo publicado em periódico científico	https://www.cureus.com/articles/42647-use-of-tocilizumab-in-covid-19-a-systematic-review-and-meta-analysis-of-current-evidence	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Uso de Tocilizumab no COVID-19: Uma Revisão Sistemática e Meta-Análise das Evidências Atuais 	-
The Outcome of Hydroxychloroquine in Patients Treated for COVID-19: Systematic Review and Meta-Analysis	https://doi.org/10.1155/2020/4312519	13/10/2020	Artigo completo publicado em periódico científico	10.1155/2020/4312519	1916-7245	19167245	Canadian Respiratory Journal	-	0.552	56	2.4	 Background. The pandemic of coronavirus disease 2019 (COVID‐19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) resulted in an unprecedented public health challenge worldwide. Despite urgent and extensive global efforts, the existing evidence is inconclusive regarding the medications used for the treatment of COVID-19. Purpose. To generate an up-to-date evidence for the clinical safety and efficacy of hydroxychloroquine (HCQ) with or without azithromycin (AZ) among patients treated for COVID-19. Data Source. PubMed, Cochrane CENTRAL, LITCOVID, Web of Science, SCOPUS, BioRxiv, Embase, MedRxiv, and Wiley online library were searched from 2019/12/30 to 2020/05/23. Study Selection. Three investigators assessed the quality of the studies. Data Extraction. Data about study characteristics, effect estimates, and the quality of the studies were extracted by two independent reviewers and cross-checked by the third reviewer. Data Synthesis. The data of 6,782 (HCQ group, 3623; HCQ + AZ group, 1,020; control group, 2139) participants were included. HCQ was compared with standard care for virologic efficacy, disease progression, mortality, and adverse effects. HCQ was also compared with HCQ + AZ for QTc prolongation, admission to the intensive care unit, and mortality. The study found HCQ did not alter the rate of virologic cure (OR = 0.78; 95% CI: 0.39–1.56) and the risk of mortality (OR = 1.26; 95% CI: 0.66–2.39). The pooled prevalence for mortality was 5.8% (95% CI: 0.9%–10.8%). Moreover, HCQ did not impact disease progression (OR = 0.9; 95% CI: 0.36–2.29) but resulted in a higher risk of adverse effects (OR = 2.35; 95% CI: 1.15–4.8). HCQ was also compared against HCQ + AZ, and no difference was observed in QTc prolongation above 500 ms (OR = 1.11; 95% CI: 0.54–2.28), admission to the intensive care unit (OR = 0.92; 95% CI: 0.52–1.63), and mortality (OR = 0.88; 95% CI: 0.55–1.43). However, in the analysis of single-arm studies, about 11.2% (95% CI: 7.0%–15.5%) of patients have developed an absolute increase of QTc greater than 500 ms, and 4.1% (95% CI: 1.1%–7.1%) of patients discontinued their medication. Conclusion. This meta-analysis and systematic review, which included a limited number of poorly designed studies of patients with COVID-19, revealed HCQ is intolerable, unsafe, and not efficacious. Similarly, HCQ + AZ combination was not different from HCQ alone in curbing mortality and ICU admission.	['Hidroxicloroquina']	['Hydroxychloroquine']	-	-	-	-	-	O resultado da hidroxicloroquina em pacientes tratados para COVID-19: revisão sistemática e meta-análise 	-
Effect of convalescent blood products for patients with severe acute respiratory infections of viral etiology: a systematic review and meta-analysis	https://doi.org/10.1016/j.ijid.2020.09.1443	28/09/2020	Artigo completo publicado em periódico científico	10.1016/j.ijid.2020.09.1443	1201-9712	12019712	INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES	A3	2.433	104	9.39	-	['Plasma convalescente']	['Convalescent Plasma']	Based on the outcomes of RCTs, CBPs may not decrease all-cause mortality. Furthermore, compared with later initiation of CBP therapy, earlier initiation of this therapy may decrease the rate of mortality.	33002611	International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases	1878-3511	10.1016/j.ijid.2020.09.1443	Efeito de produtos sanguíneos convalescentes para pacientes com infecções respiratórias agudas graves de etiologia viral: uma revisão sistemática e meta-análise 	Com base nos resultados de RCTs, CBPs podem não diminuir a mortalidade por todas as causas. Além disso, em comparação com o início tardio da terapia com CBP, o início precoce dessa terapia pode diminuir a taxa de mortalidade.
RAAS inhibitors are not associated with mortality in COVID-19 patients: findings from an observational multicenter study in Italy and a meta-analysis of 19 studies	https://doi.org/10.1016/j.vph.2020.106805	28/09/2020	Artigo completo publicado em periódico científico	10.1016/j.vph.2020.106805	1537-1891	15371891	VASCULAR PHARMACOLOGY	A2	1.308	100	6.03	-	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	-	-	-	-	-	Os inibidores do SRAA não estão associados à mortalidade em pacientes com COVID-19: achados de um estudo multicêntrico observacional na Itália e uma meta-análise de 19 estudos 	-
Association of corticosteroids use and outcomes in COVID-19 patients: A systematic review and meta-analysis	https://www.sciencedirect.com/science/article/pii/S1876034120306638	29/09/2020	Artigo completo publicado em periódico científico	https://www.sciencedirect.com/science/article/pii/S1876034120306638	-	-	-	-	-	-	-	-	['Corticosteroides']	['Corticosteroids']	-	-	-	-	-	Associação do uso de corticosteróides e resultados em pacientes com COVID-19: uma revisão sistemática e meta-análise 	-
