Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Efficacy and safety of interferon β-1a in treatment of severe COVID-19: A randomized clinical trial	https://doi.org/10.1128/AAC.01061-20	13/07/2020	Artigo completo publicado em periódico científico	10.1128/AAC.01061-20	0066-4804	664804	Antimicrobial Agents and Chemotherapy	-	1.546	269	5.16	 To the best of our knowledge, there is no published study on the use of interferon β-1a (IFN β-1a) in the treatment of severe COVID-19. In this randomized clinical trial, the efficacy and safety of IFN β-1a were evaluated in patients with severe COVID-19. Forty-two patients in the interferon group received IFN β-1a in addition to the national protocol medications (hydroxychloroquine plus lopinavir-ritonavir or atazanavir-ritonavir). Each 44-μg/ml (12 million IU/ml) dose of interferon β-1a was subcutaneously injected three times weekly for two consecutive weeks.	['Interferon beta']	['Interferon beta']	-	-	-	-	-	Eficácia e segurança do interferon β-1a no tratamento de COVID-19 grave: um ensaio clínico randomizado 	-
Systematic Review and Meta-analysis of Effectiveness of Treatment Options Against SARS-CoV-2 infection	http://www.ncbi.nlm.nih.gov/pubmed/32667699	15/07/2020	Artigo completo publicado em periódico científico	http://www.ncbi.nlm.nih.gov/pubmed/32667699	-	-	-	-	-	-	-	-	['Azitromicina', 'Azitromicina', 'Baloxavir marboxil', 'Baloxavir marboxil', 'Corticosteroides', 'Corticosteroides', 'Favipiravir', 'Favipiravir', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Lopinavir', 'Lopinavir', 'Plasma convalescente', 'Plasma convalescente', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Tocilizumabe', 'Tocilizumabe']	['Azithromycin', 'Azithromycin', 'Baloxavir marboxil', 'Baloxavir marboxil', 'Corticosteroids', 'Corticosteroids', 'Favipiravir', 'Favipiravir', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Lopinavir', 'Lopinavir' , 'Convalescent plasma', 'Convalescent plasma', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Tocilizumab', 'Tocilizumab']	Treatment options for severe acute respiratory syndrome-related coronavirus-2 (SARS-CoV-2) are limited with no clarity on efficacy and safety profiles. We performed a systematic review and meta-analysis of studies on patients ≥18 years reporting data on therapeutic interventions in SARS-CoV-2. Primary outcome was all-cause mortality and secondary outcomes were rates of mechanical ventilation, viral clearance, adverse events, discharge, and progression to severe disease. Pooled rates and odds ratios (OR) were calculated. Twenty-nine studies with 5207 patients were included. Pooled all-cause mortality in intervention arm was 12.8% (95% confidence interval [CI]: 8.1%-17.4%). Mortality was significantly higher for studies using hydroxychloroquine (HCQ) for intervention (OR: 1.36; 95% CI: 0.97-1.89). Adverse events were also higher in HCQ subgroup (OR: 3.88; 95% CI: 1.60-9.45). There was no difference in other secondary outcomes. There is a need for well-designed randomized clinical trials for further investigation of every therapeutic intervention for further insight into different therapeutic options.	32667699	Journal of medical virology	1096-9071	10.1002/jmv.26302	Revisão sistemática e meta-análise da eficácia das opções de tratamento contra a infecção por SARS-CoV-2 	As opções de tratamento para o coronavírus-2 relacionado à síndrome respiratória aguda grave (SARS-CoV-2) são limitadas, sem clareza sobre os perfis de eficácia e segurança. Realizamos uma revisão sistemática e meta-análise de estudos em pacientes ≥18 anos relatando dados sobre intervenções terapêuticas em SARS-CoV-2. O desfecho primário foi a mortalidade por todas as causas e os desfechos secundários foram as taxas de ventilação mecânica, eliminação viral, eventos adversos, alta e progressão para doença grave. Taxas combinadas e odds ratio (OR) foram calculados. Vinte e nove estudos com 5.207 pacientes foram incluídos. A mortalidade por todas as causas agrupadas no braço de intervenção foi de 12,8% (intervalo de confiança de 95% [IC]: 8,1%-17,4%). A mortalidade foi significativamente maior para estudos usando hidroxicloroquina (HCQ) para intervenção (OR: 1,36; IC 95%: 0,97-1,89). Os eventos adversos também foram maiores no subgrupo HCQ (OR: 3,88; IC 95%: 1,60-9,45). Não houve diferença em outros desfechos secundários. Há uma necessidade de ensaios clínicos randomizados bem desenhados para uma investigação mais aprofundada de cada intervenção terapêutica para uma maior compreensão das diferentes opções terapêuticas.
COVID-19 Vaccines: A Race Against Time in the Middle of Death and Devastation!	https://doi.org/10.1016/j.jceh.2020.06.003	07/07/2020	Artigo completo publicado em periódico científico	10.1016/j.jceh.2020.06.003	0973-6883	9736883	Journal of Clinical and Experimental Hepatology	-	0.718	39	3.22	-	['Ad5-nCoV', 'CoronaVac', 'Vacina BNT162', 'Vacina ChAdOx1 nCoV-19', 'Vacina INO-4800', 'Vacina mRNA-1273']	['Ad5-nCoV', 'CoronaVac', 'BNT162 Vaccine', 'ChAdOx1 Vaccine nCoV-19', 'INO-4800 Vaccine', 'mRNA-1273 Vaccine']	The coronavirus disease 2019 (COVID-19) has turned into a global human tragedy and economic devastation. Governments have implemented lockdown measures, blocked international travel, and enforced other public containment measures to mitigate the virus morbidity and mortality. As of today, no drug has the power to fight the infection and bring normalcy to the utter chaos. This leaves us with only one choice namely an effective and safe vaccine that shall be manufactured as soon as possible and available to all countries and populations affected by the pandemic at an affordable price. There has been an unprecedented fast track path taken in Research & Development by the World community for developing an effective and safe vaccine. Platform technology has been exploited to develop candidate vaccines in a matter of days to weeks, and as of now, 108 such vaccines are available. Six of these vaccines have entered clinical trials. As clinical trials are "rate-limiting" and "time-consuming", many innovative methods are in practice for a fast track. These include parallel phase I-II trials and obtaining efficacy data from phase IIb trials. Human "challenge experiments" to confirm efficacy in humans is under serious consideration. The availability of the COVID-19 vaccine has become a race against time in the middle of death and devastation. There is an atmosphere of tremendous hype around the COVID-19 vaccine, and developers are using every moment to make claims, which remain unverified. However, concerns are raised about a rush to deploy a COVID-19 vaccine. Applying "Quick fix" and "short cuts" can lead to errors with disastrous consequences.	32837093	Journal of clinical and experimental hepatology	0973-6883	10.1016/j.jceh.2020.06.003	Vacinas COVID-19: uma corrida contra o tempo no meio da morte e devastação! 	A doença do coronavírus 2019 (COVID-19) se transformou em uma tragédia humana global e devastação econômica. Os governos implementaram medidas de bloqueio, bloquearam viagens internacionais e aplicaram outras medidas de contenção pública para mitigar a morbidade e mortalidade do vírus. A partir de hoje, nenhuma droga tem o poder de combater a infecção e trazer normalidade ao caos total. Isso nos deixa com apenas uma escolha: uma vacina eficaz e segura que deve ser fabricada o mais rápido possível e disponível para todos os países e populações afetadas pela pandemia a um preço acessível. Houve um caminho rápido sem precedentes em Pesquisa e Desenvolvimento pela comunidade mundial para o desenvolvimento de uma vacina eficaz e segura. A tecnologia da plataforma foi explorada para desenvolver vacinas candidatas em questão de dias a semanas e, até agora, 108 dessas vacinas estão disponíveis. Seis dessas vacinas entraram em ensaios clínicos. Como os ensaios clínicos são "limitantes de taxa" e "consomem tempo", muitos métodos inovadores estão em prática para uma via rápida. Estes incluem ensaios paralelos de fase I-II e obtenção de dados de eficácia de ensaios de fase IIb. "Experiências de desafio" em humanos para confirmar a eficácia em humanos estão sendo seriamente consideradas. A disponibilidade da vacina COVID-19 tornou-se uma corrida contra o tempo em meio à morte e devastação. Há uma atmosfera de tremendo hype em torno da vacina COVID-19, e os desenvolvedores estão usando cada momento para fazer reivindicações, que permanecem não verificadas. No entanto, são levantadas preocupações sobre uma corrida para implantar uma vacina COVID-19. A aplicação de "correção rápida" e "atalhos" pode levar a erros com consequências desastrosas.
A Snapshot of the Global Race for Vaccines Targeting SARS-CoV-2 and the COVID-19 Pandemic	https://www.frontiersin.org/articles/10.3389/fphar.2020.00937/full	19/06/2020	Artigo completo publicado em periódico científico	10.3389/fphar.2020.00937/full	-	-	-	-	-	-	-	-	['Vacina de DNA', 'Vacina de RNA']	['DNA vaccine', 'RNA vaccine']	A novel coronavirus SARS-CoV-2 causing Coronavirus disease 2019 (COVID-19) has entered the human population and has spread rapidly around the world in the first half of 2020 causing a global pandemic. The virus uses its spike glycoprotein receptor-binding domain to interact with host cell angiotensin-converting enzyme 2 (ACE2) sites to initiate a cascade of events that culminate in severe acute respiratory syndrome in some individuals. In efforts to curtail viral spread, authorities initiated far-reaching lockdowns that have disrupted global economies. The scientific and medical communities are mounting serious efforts to limit this pandemic and subsequent waves of viral spread by developing preventative vaccines and repurposing existing drugs as potential therapies. In this review, we focus on the latest developments in COVID-19 vaccine development, including results of the first Phase I clinical trials and describe a number of the early candidates that are emerging in the field. We seek to provide a balanced coverage of the seven main platforms used in vaccine development that will lead to a desired target product profile for the "ideal" vaccine. Using tales of past vaccine discovery efforts that have taken many years or that have failed, we temper over exuberant enthusiasm with cautious optimism that the global medical community will reach the elusive target to treat COVID-19 and end the pandemic.	32636754	Frontiers in pharmacology	1663-9812	10.3389/fphar.2020.00937	Um instantâneo da corrida global por vacinas visando SARS-CoV-2 e a pandemia de COVID-19 	Um novo coronavírus SARS-CoV-2 que causa a doença de coronavírus 2019 (COVID-19) entrou na população humana e se espalhou rapidamente pelo mundo no primeiro semestre de 2020 causando uma pandemia global. O vírus usa seu domínio de ligação ao receptor de glicoproteína de pico para interagir com os locais da enzima conversora de angiotensina 2 (ACE2) da célula hospedeira para iniciar uma cascata de eventos que culminam na síndrome respiratória aguda grave em alguns indivíduos. Nos esforços para reduzir a propagação viral, as autoridades iniciaram bloqueios de longo alcance que interromperam as economias globais. As comunidades científica e médica estão montando esforços sérios para limitar essa pandemia e as ondas subsequentes de propagação viral, desenvolvendo vacinas preventivas e redirecionando os medicamentos existentes como terapias potenciais. Nesta revisão, nos concentramos nos desenvolvimentos mais recentes no desenvolvimento da vacina COVID-19, incluindo os resultados dos primeiros ensaios clínicos de Fase I e descrevemos vários dos primeiros candidatos que estão surgindo no campo. Buscamos fornecer uma cobertura equilibrada das sete principais plataformas usadas no desenvolvimento de vacinas que levarão a um perfil de produto alvo desejado para a vacina "ideal". Usando histórias de esforços anteriores de descoberta de vacinas que levaram muitos anos ou que falharam, temperamos o entusiasmo exuberante com otimismo cauteloso de que a comunidade médica global atingirá a meta indescritível de tratar o COVID-19 e acabar com a pandemia.
Mesenchymal stem cells in the fight against viruses: Face to face with the invisible enemy	https://doi.org/10.1016/j.retram.2020.04.003	01/05/2020	Artigo completo publicado em periódico científico	10.1016/j.retram.2020.04.003	2452-3186	24523186	Current Research in Translational Medicine	-	0.749	61	3.54	-	['Terapia celular']	['Cell Therapy']	The relative ease of isolation of mesenchymal stem cells (MSCs) from different tissues coupled with their culture expansion in vitro and their differentiation capacity to mesodermal, endodermal and ectodermal lineages have made these cells attractive for a large number of therapeutic applications. In recent years, there has been remarkable progress in the utilization of MSCs in diverse clinical indications both in animal models and human clinical trials. However, the potential of MSCs to control or treat viral diseases is still in its infancy. In this study, we report quantitative data on the MSC-based clinical trials over the last ten years as they appear on the online database of clinical research studies from US National Institutes of Health. In particular, we provide comprehensive review of either completed or ongoing clinical trials using MSCs for virus-associated diseases focusing on HIV, hepatitis B virus and COVID-19 virus.	32616467	Current research in translational medicine	2452-3186	10.1016/j.retram.2020.04.003	Células-tronco mesenquimais no combate aos vírus: cara a cara com o inimigo invisível 	A relativa facilidade de isolamento das células-tronco mesenquimais (MSCs) de diferentes tecidos aliada à sua expansão de cultura in vitro e sua capacidade de diferenciação em linhagens mesodérmicas, endodérmicas e ectodérmicas têm tornaram essas células atrativas para um grande número de aplicações terapêuticas. Nos últimos anos, houve um progresso notável na utilização de MSCs em diversas indicações clínicas, tanto em modelos animais quanto em ensaios clínicos em humanos. No entanto, o potencial das MSCs para controlar ou tratar doenças virais ainda está em sua infância. Neste estudo, relatamos dados quantitativos sobre os ensaios clínicos baseados em MSC nos últimos dez anos, conforme aparecem no banco de dados on-line de estudos de pesquisa clínica dos Institutos Nacionais de Saúde dos EUA. Em particular, fornecemos uma revisão abrangente de ensaios clínicos concluídos ou em andamento usando MSCs para doenças associadas a vírus com foco em HIV, vírus da hepatite B e vírus COVID-19.
A Randomized, Open‐label, Controlled Clinical Trial of Azivudine Tablets in the Treatment of Mild and Common COVID‐19, A Pilot Study	https://doi.org/10.1002/advs.202001435	14/07/2020	Artigo completo publicado em periódico científico	10.1002/advs.202001435	2198-3844	21983844	Advanced Science	-	3.984	128	16.41	-	['Azivudina']	['Azivudine']	Coronavirus disease 2019 (COVID-19) has spread worldwide. To date, no specific drug for COVID-19 has been developed. Thus, this randomized, open-label, controlled clinical trial (ChiCTR2000029853) was performed in China. A total of 20 mild and common COVID-19 patients were enrolled and randomly assigned to receive azvudine and symptomatic treatment (FNC group), or standard antiviral and symptomatic treatment (control group). The mean times of the first nucleic acid negative conversion (NANC) of ten patients in the FNC group and ten patients in the control group are 2.60 (SD 0.97; range 1-4) d and 5.60 (SD 3.06; range 2-13) d, respectively (p = 0.008). The mean times of the first NANC of four newly diagnosed subjects in the FNC group and ten subjects in the control group are 2.50 (SD 1.00; range 2-4) d and 9.80 (SD 4.73; range 3-19) d, respectively (starting from the initial treatment) (p = 0.01). No adverse events occur in the FNC group, while three adverse events occur in the control group (p = 0.06). The preliminary results show that FNC treatment in the mild and common COVID-19 may shorten the NANC time versus standard antiviral treatment. Therefore, clinical trials of FNC treating COVID-19 with larger sample size are warranted.	35403380	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2198-3844	10.1002/advs.202001435	Um ensaio clínico randomizado, aberto e controlado de comprimidos de azivudina no tratamento de COVID-19 leve e comum, um estudo piloto A 	doença de coronavírus 2019 (COVID-19) se espalhou pelo mundo. Até o momento, nenhum medicamento específico para COVID-19 foi desenvolvido. Assim, este ensaio clínico randomizado, aberto e controlado (ChiCTR2000029853) foi realizado na China. Um total de 20 pacientes leves e comuns com COVID-19 foram inscritos e designados aleatoriamente para receber azvudina e tratamento sintomático (grupo FNC) ou tratamento antiviral e sintomático padrão (grupo controle). Os tempos médios da primeira conversão negativa de ácido nucleico (NANC) de dez pacientes no grupo FNC e dez pacientes no grupo controle são 2,60 (SD 0,97; intervalo 1-4) d e 5,60 (SD 3,06; intervalo 2-13) d, respectivamente (p = 0,008). Os tempos médios do primeiro NANC de quatro indivíduos recém-diagnosticados no grupo FNC e dez indivíduos no grupo controle são 2,50 (DP 1,00; intervalo 2-4) d e 9,80 (DP 4,73; intervalo 3-19) d, respectivamente ( a partir do tratamento inicial) (p = 0,01). Nenhum evento adverso ocorreu no grupo FNC, enquanto três eventos adversos ocorreram no grupo controle (p = 0,06). Os resultados preliminares mostram que o tratamento FNC no COVID-19 leve e comum pode encurtar o tempo de NANC em relação ao tratamento antiviral padrão. Portanto, são garantidos ensaios clínicos de FNC tratando COVID-19 com tamanho de amostra maior.
Emerging and experimental treatments for COVID-19 and drug interactions with psychotropic agents	https://doi.org/10.1177/2045125320935306	22/06/2020	Artigo completo publicado em periódico científico	10.1177/2045125320935306	2045-1253	20451253	-	-	-	-	-	  As yet, no agents have been approved for the treatment of COVID-19, although several experimental drugs are being used off licence. These may have serious adverse effects and potential drug interactions with psychotropic agents. We reviewed the common agents being used across the world for the treatment of COVID-19 and investigated their drug interaction potential with psychotropic agents using several drug interaction databases and resources. A preliminary search identified the following drugs as being used to treat COVID-19 symptoms: atazanavir (ATV), azithromycin (AZI), chloroquine (CLQ)/hydroxychloroquine (HCLQ), dipyridamole, famotidine (FAM), favipiravir, lopinavir/ritonavir (LPV/r), nitazoxanide, remdesivir, ribavirin and tocilizumab. Many serious adverse effects and potential drug interactions with psychotropic agents were identified. The most problematic agents were found to be ATV, AZI, CLQ, HCLQ, FAM and LPV/r in terms of both pharmacokinetic as well as serious pharmacodynamic drug interactions, including QTc prolongation and neutropenia. Significant caution should be exercised if using any of the medications being trialled for the treatment of COVID-19 until robust clinical trial data are available. An even higher threshold of vigilance should be maintained for patients with pre-existing conditions and older adults due to added toxicity and drug interactions, especially with psychotropic agents. 	['Atazanavir', 'Azitromicina', 'Cloroquina', 'Dipiridamol', 'Famotidina', 'Favipiravir', 'Hidroxicloroquina', 'Lopinavir', 'Nitazoxanida', 'Remdesivir', 'Ribavirina', 'Ritonavir', 'Tocilizumabe']	['Atazanavir', 'Azithromycin', 'Chloroquine', 'Dipyridamole', 'Famotidine', 'Favipiravir', 'Hydroxychloroquine', 'Lopinavir', 'Nitazoxanide', 'Remdesivir', 'Ribavirin', 'Ritonavir', ' Tocilizumab']	As yet, no agents have been approved for the treatment of COVID-19, although several experimental drugs are being used off licence. These may have serious adverse effects and potential drug interactions with psychotropic agents. We reviewed the common agents being used across the world for the treatment of COVID-19 and investigated their drug interaction potential with psychotropic agents using several drug interaction databases and resources. A preliminary search identified the following drugs as being used to treat COVID-19 symptoms: atazanavir (ATV), azithromycin (AZI), chloroquine (CLQ)/hydroxychloroquine (HCLQ), dipyridamole, famotidine (FAM), favipiravir, lopinavir/ritonavir (LPV/r), nitazoxanide, remdesivir, ribavirin and tocilizumab. Many serious adverse effects and potential drug interactions with psychotropic agents were identified. The most problematic agents were found to be ATV, AZI, CLQ, HCLQ, FAM and LPV/r in terms of both pharmacokinetic as well as serious pharmacodynamic drug interactions, including QTc prolongation and neutropenia. Significant caution should be exercised if using any of the medications being trialled for the treatment of COVID-19 until robust clinical trial data are available. An even higher threshold of vigilance should be maintained for patients with pre-existing conditions and older adults due to added toxicity and drug interactions, especially with psychotropic agents.	32612804	Therapeutic advances in psychopharmacology	2045-1253	10.1177/2045125320935306	Tratamentos emergentes e experimentais para COVID-19 e interações medicamentosas com agentes psicotrópicos 	Até agora, nenhum agente foi aprovado para o tratamento de COVID-19, embora vários medicamentos experimentais estejam sendo usados sem licença. Estes podem ter efeitos adversos graves e potenciais interações medicamentosas com agentes psicotrópicos. Revisamos os agentes comuns usados em todo o mundo para o tratamento do COVID-19 e investigamos seu potencial de interação medicamentosa com agentes psicotrópicos usando vários bancos de dados e recursos de interação medicamentosa. Uma pesquisa preliminar identificou os seguintes medicamentos como sendo usados para tratar os sintomas da COVID-19: atazanavir (ATV), azitromicina (AZI), cloroquina (CLQ)/hidroxicloroquina (HCLQ), dipiridamol, famotidina (FAM), favipiravir, lopinavir/ritonavir ( LPV/r), nitazoxanida, remdesivir, ribavirina e tocilizumab. Muitos efeitos adversos graves e potenciais interações medicamentosas com agentes psicotrópicos foram identificados. Os agentes mais problemáticos foram ATV, AZI, CLQ, HCLQ, FAM e LPV/r em termos de interações farmacocinéticas e farmacodinâmicas graves, incluindo prolongamento do intervalo QTc e neutropenia. Deve-se ter cautela significativa ao usar qualquer um dos medicamentos testados para o tratamento de COVID-19 até que dados robustos de ensaios clínicos estejam disponíveis. Um limiar ainda mais alto de vigilância deve ser mantido para pacientes com condições pré-existentes e idosos devido à toxicidade adicional e interações medicamentosas, especialmente com agentes psicotrópicos.
Hydroxychloroquine and Azithromycin as a Treatment of COVID-19: Results of an 1 Open-Label Non-Randomized Clinical Trial: Response to David Spencer (Elsevier)	https://www.mediterranee-infection.com/hydroxychloroquine-and-azithromycin-as-a-treatment-of-covid-19-results-of-an-open-label-non-randomized-clinical-trial-response-to-david-spencer-elsevier/	08/07/2020	Artigo completo publicado em periódico científico	https://www.mediterranee-infection.com/hydroxychloroquine-and-azithromycin-as-a-treatment-of-covid-19-results-of-an-open-label-non-randomized-clinical-trial-response-to-david-spencer-elsevier/	-	-	-	-	-	-	-	-	['Azitromicina', 'Hidroxicloroquina']	['Azithromycin', 'Hydroxychloroquine']	-	-	-	-	-	Hidroxicloroquina e azitromicina como tratamento de COVID-19: resultados de um ensaio clínico não randomizado de rótulo aberto: resposta a David Spencer (Elsevier) 	-
Life-saving effect of convalescent plasma treatment in covid-19 disease: Clinical trial from eastern Anatolia	http://www.sciencedirect.com/science/article/pii/S1473050220301725	27/06/2020	Artigo completo publicado em periódico científico	http://www.sciencedirect.com/science/article/pii/S1473050220301725	-	-	-	-	-	-	-	-	['Plasma convalescente']	['Convalescent Plasma']	CP therapy has the potential to provide immediate and promising treatment options before specific vaccines and treatments are developed. In early stage Covid-19 patients who do not need mechanical ventilation, CP treatment may be a curative treatment option.	32620409	Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis	1473-0502	10.1016/j.transci.2020.102867	Efeito salva-vidas do tratamento com plasma convalescente na doença covid-19: o ensaio clínico da 	terapia CP da Anatólia oriental tem o potencial de fornecer opções de tratamento imediatas e promissoras antes que vacinas e tratamentos específicos sejam desenvolvidos. Em pacientes com Covid-19 em estágio inicial que não precisam de ventilação mecânica, o tratamento com CP pode ser uma opção de tratamento curativo.
A Review on SARS-CoV-2 Virology, Pathophysiology, Animal Models, and Anti-Viral Interventions	https://www.mdpi.com/2076-0817/9/6/4266	29/05/2020	Artigo completo publicado em periódico científico	https://www.mdpi.com/2076-0817/9/6/4266	-	-	-	-	-	-	-	-	['Cloroquina', 'Emetine', 'Hidroxicloroquina', 'Homoharringtonina (HHT)', 'Interferon recombinante tipo 1', 'Ivermectina', 'Lopinavir', 'Molnupiravir', 'Nitazoxanida', 'Remdesivir', 'Ribavirina', 'Ritonavir', 'Umifenovir']	['Chloroquine', 'Emetine', 'Hydroxychloroquine', 'Homoharringtonine (HHT)', 'Recombinant Interferon Type 1', 'Ivermectin', 'Lopinavir', 'Molnupiravir', 'Nitazoxanide', 'Remdesivir', 'Ribavirin' , 'Ritonavir', 'Umifenovir']	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), the causative agent of CoV disease 2019 (COVID-19) is a highly pathogenic and transmissible CoV that is presently plaguing the global human population and economy. No proven effective antiviral therapy or vaccine currently exists, and supportive care remains to be the cornerstone treatment. Through previous lessons learned from SARS-CoV-1 and MERS-CoV studies, scientific groups worldwide have rapidly expanded the knowledge pertaining to SARS-CoV-2 virology that includes in vitro and in vivo models for testing of antiviral therapies and randomized clinical trials. In the present narrative, we review SARS-CoV-2 virology, clinical features, pathophysiology, and animal models with a specific focus on the antiviral and adjunctive therapies currently being tested or that require testing in animal models and randomized clinical trials.	32485970	Pathogens (Basel, Switzerland)	2076-0817	10.3390/pathogens9060426	Uma revisão sobre a virologia, fisiopatologia, modelos animais e intervenções 	antivirais do SARS-CoV-2 O coronavírus 2 da síndrome respiratória aguda grave (SARS-CoV-2), o agente causador da doença CoV 2019 (COVID-19) é um agente altamente patogênico e o CoV transmissível que está atualmente assolando a população humana global e a economia. Atualmente, não existe terapia antiviral ou vacina comprovadamente eficaz, e os cuidados de suporte continuam a ser o tratamento fundamental. Por meio de lições anteriores aprendidas com estudos SARS-CoV-1 e MERS-CoV, grupos científicos em todo o mundo expandiram rapidamente o conhecimento referente à virologia SARS-CoV-2, que inclui modelos in vitro e in vivo para testes de terapias antivirais e ensaios clínicos randomizados. Na presente narrativa, revisamos a virologia, as características clínicas, a fisiopatologia e os modelos animais do SARS-CoV-2 com foco específico nas terapias antivirais e adjuvantes atualmente sendo testadas ou que requerem testes em modelos animais e ensaios clínicos randomizados.
Could Coronavirus Disease 2019 (COVID-19) Render Natural Immunity to Re-infections? A Spotlight on the Therapeutic Pipeline	https://www.frontiersin.org/article/10.3389/fimmu.2020.01294	05/06/2020	Artigo completo publicado em periódico científico	https://www.frontiersin.org/article/10.3389/fimmu.2020.01294	1664-3224	16643224	FRONTIERS IN IMMUNOLOGY (ONLINE)	A1	2.331	155	8.54	-	['Hidroxicloroquina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir']	['Hydroxychloroquine', 'Lopinavir', 'Convalescent Plasma', 'Remdesivir', 'Ritonavir']	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), the causative agent of CoV disease 2019 (COVID-19) is a highly pathogenic and transmissible CoV that is presently plaguing the global human population and economy. No proven effective antiviral therapy or vaccine currently exists, and supportive care remains to be the cornerstone treatment. Through previous lessons learned from SARS-CoV-1 and MERS-CoV studies, scientific groups worldwide have rapidly expanded the knowledge pertaining to SARS-CoV-2 virology that includes in vitro and in vivo models for testing of antiviral therapies and randomized clinical trials. In the present narrative, we review SARS-CoV-2 virology, clinical features, pathophysiology, and animal models with a specific focus on the antiviral and adjunctive therapies currently being tested or that require testing in animal models and randomized clinical trials.	32582221	Frontiers in immunology	1664-3224	10.3389/fimmu.2020.01294	A doença de coronavírus 2019 (COVID-19) pode tornar a imunidade natural a reinfecções? Um destaque sobre o coronavírus 2 da síndrome respiratória aguda grave do pipeline terapêutico 	(SARS-CoV-2), o agente causador da doença CoV 2019 (COVID-19) é um CoV altamente patogênico e transmissível que atualmente está assolando a população e a economia humana global. Atualmente, não existe terapia antiviral ou vacina comprovadamente eficaz, e os cuidados de suporte continuam a ser o tratamento fundamental. Por meio de lições anteriores aprendidas com estudos SARS-CoV-1 e MERS-CoV, grupos científicos em todo o mundo expandiram rapidamente o conhecimento referente à virologia SARS-CoV-2, que inclui modelos in vitro e in vivo para testes de terapias antivirais e ensaios clínicos randomizados. Na presente narrativa, revisamos a virologia, as características clínicas, a fisiopatologia e os modelos animais do SARS-CoV-2 com foco específico nas terapias antivirais e adjuvantes atualmente sendo testadas ou que requerem testes em modelos animais e ensaios clínicos randomizados.
Primum non nocere _ Are chloroquine and hydroxychloroquine safe prophylactic/treatment options for SARS-CoV-2 (covid-19)?	http://www.rsp.fsp.usp.br/artigo/primum-non-nocere-are-chloroquine-and-hydroxychloroquine-safe-prophylactic-treatment-options-for-sars-cov-2-covid-19/?lang=en	26/06/2020	Artigo completo publicado em periódico científico	http://www.rsp.fsp.usp.br/artigo/primum-non-nocere-are-chloroquine-and-hydroxychloroquine-safe-prophylactic-treatment-options-for-sars-cov-2-covid-19/?lang=en	-	-	-	-	-	-	-	-	['Cloroquina', 'Cloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina']	['Chloroquine', 'Chloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine']	Chloroquine (CQ) and its analog hydroxychloroquine (HCQ) were recently included in several clinical trials as potential prophylactic and therapeutic options for SARS-COV-2 infection/covid-19. However, drug effectiveness in preventing, treating, or slowing the progression of the disease is still unknown. Despite some initial promising in vitro results, rigorous pre-clinical animal studies and randomized clinical trials have not been performed yet. On the other hand, while the potential effectiveness of CQ/HCQ is, at best, hypothetical, their side effects are factual and most worrisome, particularly when considering vulnerable groups of patients being treated with these drugs. in this comment, we briefly explain the possible mechanisms of action of CQ/HCQ for treating other diseases, possible actions against covid-19, and their potent side effects, in order to reinforce the necessity of evaluating the benefit-risk balance when widely prescribing these drugs for SARS-COV-2 infection/covid-19. We conclude by strongly recommending against their indiscriminate use.	32638884	Revista de saude publica	1518-8787	10.11606/s1518-8787.2020054002631	Primum non nocere _ A cloroquina e a hidroxicloroquina são opções profiláticas/tratamento seguras para SARS-CoV-2 (covid-19)? 	A cloroquina (CQ) e seu análogo hidroxicloroquina (HCQ) foram recentemente incluídos em vários ensaios clínicos como possíveis opções profiláticas e terapêuticas para a infecção por SARS-COV-2/covid-19. No entanto, a eficácia do medicamento na prevenção, tratamento ou retardamento da progressão da doença ainda é desconhecida. Apesar de alguns resultados in vitro promissores iniciais, estudos pré-clínicos rigorosos em animais e ensaios clínicos randomizados ainda não foram realizados. Por outro lado, embora a eficácia potencial do CQ/HCQ seja, na melhor das hipóteses, hipotética, seus efeitos colaterais são factuais e mais preocupantes, principalmente quando se consideram grupos vulneráveis de pacientes em tratamento com esses medicamentos. neste comentário, explicamos brevemente os possíveis mecanismos de ação do CQ/HCQ para o tratamento de outras doenças, possíveis ações contra a covid-19 e seus potentes efeitos colaterais, a fim de reforçar a necessidade de avaliar a relação risco-benefício ao prescrever amplamente esses medicamentos para infecção por SARS-COV-2/covid-19. Concluímos recomendando fortemente contra seu uso indiscriminado.
