Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Venous thromboembolism in COVID-19: systematic review of reported risks and current guidelines	https://pubmed.ncbi.nlm.nih.gov/32640479/	15/06/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32640479/	-	-	-	-	-	-	-	-	['Fondaparinux', 'Heparina']	['Fondaparinux', 'Heparin']	Venous thromboembolism very commonly complicates the clinical course of inpatients with COVID-19, despite thromboprophylaxis. The risk appears highest among critically ill inpatients. We found no estimates of risks among outpatients. Many questions remain unresolved, as delineated by the heterogeneity of national and international guidelines. This situation calls for fast randomised clinical trials, comparing different schemes of thromboprophylaxis in COVID-19 inpatients.	32640479	Swiss medical weekly	1424-3997	Swiss Med Wkly. 2020;150:w20301	Tromboembolismo venoso no COVID-19: revisão sistemática dos riscos relatados e diretrizes atuais 	O tromboembolismo venoso complica muito comumente o curso clínico de pacientes internados com COVID-19, apesar da tromboprofilaxia. O risco parece maior entre os pacientes críticos internados. Não encontramos estimativas de riscos entre os pacientes ambulatoriais. Muitas questões permanecem sem solução, conforme delineado pela heterogeneidade das diretrizes nacionais e internacionais. Essa situação exige ensaios clínicos randomizados rápidos, comparando diferentes esquemas de tromboprofilaxia em pacientes internados com COVID-19.
Renin-Angiotensin System Inhibitors and COVID-19: a Systematic Review and Meta-Analysis. Evidence for Significant Geographical Disparities	https://link.springer.com/article/10.1007/s11906-020-01101-w	10/09/2020	Artigo completo publicado em periódico científico	https://link.springer.com/article/10.1007/s11906-020-01101-w	1522-6417	15226417	CURRENT HYPERTENSION REPORTS (PRINT)	A3	1.413	79	5.79	-	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	In total, 25 observational studies were included. ACE inhibitors and ARBs were not associated with increased odds for SARS-CoV-2 infection, admission to hospital, severe or critical illness, admission to ICU, and SARS-CoV-2-related death. In Asian countries, the use of ACE inhibitors/ARBs decreased the odds for severe or critical illness and death (OR = 0.37, 95% CI 0.16-0.89, I	32910274	Current hypertension reports	1534-3111	10.1007/s11906-020-01101-w	Inibidores do Sistema Renina-Angiotensina e COVID-19: Revisão Sistemática e Meta-análise. Evidência de disparidades geográficas significativas 	No total, 25 estudos observacionais foram incluídos. Os inibidores da ECA e os BRAs não foram associados a maiores chances de infecção por SARS-CoV-2, internação hospitalar, doença grave ou crítica, internação em UTI e morte relacionada a SARS-CoV-2. Nos países asiáticos, o uso de inibidores da ECA/BRA diminuiu as chances de doença grave ou crítica e morte (OR = 0,37, IC 95% 0,16-0,89, I
Favipiravir versus other antiviral or standard of care for COVID-19 treatment: a rapid systematic review and meta-analysis	https://virologyj.biomedcentral.com/articles/10.1186/s12985-020-01412-z	24/09/2020	Artigo completo publicado em periódico científico	https://virologyj.biomedcentral.com/articles/10.1186/s12985-020-01412-z	1743-422X	1743422X	VIROLOGY JOURNAL	A3	1.091	88	4.9	 Abstract  Background The COVID-19 causing coronavirus is an enveloped RNA virus that utilizes an enzyme RNA dependent RNA polymerase for its replication. Favipiravir (FVP) triphosphate, a purine nucleoside analog, inhibits that enzyme. We have conducted this systematic review and meta-analysis on efficacy and safety of the drug FVP as a treatment for COVID-19.  Methods Databases like Pubmed, Pubmed Central, Scopus, Embase, Google Scholar, preprint sites, and clinicaltirals.gov were searched. The studies with the standard of care (SOC) and FVP as a treatment drug were considered as the treatment group and the SOC with other antivirals and supportive care as the control group. Quantitative synthesis was done using RevMan 5.4. Clinical improvement, negative conversion of reverse transcription-polymerase chain reaction (RT-PCR), adverse effects, and oxygen requirements were studied.  Results We identified a total of 1798 studies after searching the electronic databases. Nine in the qualitative studies and four studies in the quantitative synthesis met the criteria. There was a significant clinical improvement in the FVP group on the 14th day compared to the control group (RR 1.29, 1.08–1.54). Clinical deterioration rates were less likely in the FVP group though statistically not significant (OR 0.59, 95% CI 0.30–1.14) at the endpoint of study (7–15 days). The meta-analysis showed no significant differences between the two groups on viral clearance (day 14: RR 1.06, 95% CI 0.84–1.33), non-invasive ventilation or oxygen requirement (OR 0.76, 95% CI 0.42–1.39), and adverse effects (OR 0.69, 0.13–3.57). There are 31 randomized controlled trials (RCTs) registered in different parts of the world focusing FVP for COVID-19 treatment.  Conclusion There is a significant clinical and radiological improvement following treatment with FVP in comparison to the standard of care with no significant differences on viral clearance, oxygen support requirement and side effect profiles.	['Favipiravir']	['Favipiravir']	-	-	-	-	-	Favipiravir versus outro antiviral ou padrão de tratamento para o tratamento com COVID-19: uma revisão sistemática rápida e meta-análise 	-
Famotidine Use Is Associated With Improved Clinical Outcomes in Hospitalized COVID-19 Patients: A Propensity Score Matched Retrospective Cohort Study	https://doi.org/10.1053/j.gastro.2020.05.053	21/05/2020	Artigo completo publicado em periódico científico	10.1053/j.gastro.2020.05.053	0016-5085	165085	GASTROENTEROLOGY (NEW YORK, N.Y. 1943)	A1	7.689	423	10.76	-	['Famotidina']	['Famotidine']	Coronavirus disease 2019 (COVID-19) caused by the novel severe acute respiratory syndrome coronavirus 2 continues to grow and spread throughout the world since being declared a pandemic. Despite extensive scientific research globally including repurposing of several existing drugs, there is no effective or proven therapy for this enigmatic disease which is still largely managed empirically This systematic review evaluated the role of hydroxychloroquine (HCQ) in the treatment of COVID-19 infection and was conducted using Cochrane methodology for systematic reviews of interventional studies including risk of bias assessment and grading of the quality of evidence. Only prospective clinical trials randomly assigning COVID-19 patients to HCQ plus standard of care therapy (test arm) versus placebo/standard of care (control arm) were included. Data were pooled using the random-effects model and expressed as risk ratio (RR) with 95% confidence interval (CI). A total of 10,492 patients from 19 randomised controlled trials were included. The use of HCQ was not associated with higher rates of clinical improvement (RR = 1.00, 95% CI: 0.96-1.03, p = 0.79) or reduction in all-cause mortality by Day14 (RR = 1.07, 95% CI: 0.97-1.19, p = 0.19) or Day28 (RR = 1.08, 95% CI: 0.99-1.19, p = 0.09) compared to placebo/standard of care. There was no significant difference in serious adverse events between the two arms (RR = 1.01, 95% CI: 0.85-1.19, p = 0.95). There is low-to-moderate certainty evidence that HCQ therapy is generally safe but does not reduce mortality or enhance recovery in patients with COVID-19 infection.	32446698	Gastroenterology	1528-0012	10.1053/j.gastro.2020.05.053	O uso de famotidina está associado a melhores resultados clínicos em pacientes hospitalizados com COVID-19: um estudo de coorte retrospectivo com pontuação de propensão A 	doença de coronavírus 2019 (COVID-19) causada pela nova síndrome respiratória aguda grave coronavírus 2 continua a crescer e se espalhar por todo o mundo desde que foi declarou uma pandemia. Apesar da extensa pesquisa científica global, incluindo o reaproveitamento de vários medicamentos existentes, não há terapia eficaz ou comprovada para esta doença enigmática que ainda é amplamente gerenciada empiricamente Esta revisão sistemática avaliou o papel da hidroxicloroquina (HCQ) no tratamento da infecção por COVID-19 e foi conduzido usando a metodologia Cochrane para revisões sistemáticas de estudos de intervenção, incluindo avaliação do risco de viés e classificação da qualidade da evidência. Apenas ensaios clínicos prospectivos que atribuíram aleatoriamente pacientes com COVID-19 a HCQ mais terapia padrão de tratamento (braço de teste) versus placebo/padrão de tratamento (braço de controle) foram incluídos. Os dados foram agrupados usando o modelo de efeitos aleatórios e expressos como razão de risco (RR) com intervalo de confiança de 95% (IC). Um total de 10.492 pacientes de 19 ensaios clínicos randomizados foram incluídos. O uso de HCQ não foi associado a maiores taxas de melhora clínica (RR = 1,00, IC 95%: 0,96-1,03, p = 0,79) ou redução na mortalidade por todas as causas no Dia 14 (RR = 1,07, IC 95%: 0,97- 1,19, p = 0,19) ou Dia 28 (RR = 1,08, IC 95%: 0,99-1,19, p = 0,09) em comparação com placebo/padrão de tratamento. Não houve diferença significativa em eventos adversos graves entre os dois braços (RR = 1,01, IC 95%: 0,85-1,19, p = 0,95). Há evidências de certeza baixa a moderada de que a terapia com HCQ é geralmente segura, mas não reduz a mortalidade ou melhora a recuperação em pacientes com infecção por COVID-19.
Efficacy and Safety of Corticosteroid Treatment in Patients With COVID-19: A Systematic Review and Meta-Analysis	https://www.frontiersin.org/articles/10.3389/fphar.2020.571156/full	09/09/2020	Artigo completo publicado em periódico científico	10.3389/fphar.2020.571156/full	-	-	-	-	-	-	-	-	['Corticosteroides']	['Corticosteroids']	-	-	-	-	-	Eficácia e segurança do tratamento com corticosteroides em pacientes com COVID-19: uma revisão sistemática e meta-análise 	-
Decreased mortality in COVID-19 patients treated with Tocilizumab: a rapid systematic review and meta-analysis of observational studies	https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa1445/5910379	23/09/2020	Artigo completo publicado em periódico científico	10.1093/cid/ciaa1445/5910379	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	Our results showed that mortality was 12% lower for COVID-19 patients treated with TCZ compared with those not treated with TCZ. The number needed to treat was 11, suggesting that for every 11 (severe) COVID-19 patients treated with TCZ, 1 death is prevented. These results require confirmation by randomized controlled trials.	32964913	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	1537-6591	10.1093/cid/ciaa1445	Diminuição da mortalidade em pacientes com COVID-19 tratados com Tocilizumabe: uma revisão sistemática rápida e metanálise de estudos observacionais 	Nossos resultados mostraram que a mortalidade foi 12% menor para pacientes com COVID-19 tratados com TCZ em comparação com aqueles não tratados com TCZ. O número necessário para tratar foi 11, sugerindo que para cada 11 (graves) pacientes com COVID-19 tratados com TCZ, 1 morte é evitada. Esses resultados requerem confirmação por ensaios controlados randomizados.
Repurposing Immunomodulatory Therapies against Coronavirus Disease 2019 (COVID-19) in the Era of Cardiac Vigilance: A Systematic Review	https://www.mdpi.com/2077-0383/9/9/2935	11/09/2020	Artigo completo publicado em periódico científico	https://www.mdpi.com/2077-0383/9/9/2935	-	-	-	-	-	-	-	-	['Imunomoduladores']	['Immunomodulators']	The ongoing coronavirus disease 2019 (COVID-19) pandemic has resulted in efforts to identify therapies to ameliorate adverse clinical outcomes. The recognition of the key role for increased inflammation in COVID-19 has led to a proliferation of clinical trials targeting inflammation. The purpose of this review is to characterize the current state of immunotherapy trials in COVID-19, and focuses on associated cardiotoxicities, given the importance of pharmacovigilance. The search terms related to COVID-19 were queried in ClinicalTrials.gov. A total of 1621 trials were identified and screened for interventional trials directed at inflammation. Trials (	32932930	Journal of clinical medicine	2077-0383	10.3390/jcm9092935	Redefinindo terapias imunomoduladoras contra a doença de coronavírus 2019 (COVID-19) na era da vigilância cardíaca: uma revisão 	sistemática O reconhecimento do papel fundamental para o aumento da inflamação no COVID-19 levou a uma proliferação de ensaios clínicos direcionados à inflamação. O objetivo desta revisão é caracterizar o estado atual dos ensaios de imunoterapia no COVID-19 e foca nas cardiotoxicidades associadas, dada a importância da farmacovigilância. Os termos de pesquisa relacionados ao COVID-19 foram consultados no ClinicalTrials.gov. Um total de 1.621 ensaios foram identificados e selecionados para ensaios de intervenção direcionados à inflamação. Ensaios (
Antimicrobial mouthwashes (gargling) and nasal sprays administered to patients with suspected or confirmed COVID-19 infection to improve patient outcomes and to protect healthcare workers treating them (Review)	https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013627.pub2/full	16/09/2020	Artigo completo publicado em periódico científico	10.1002/14651858.CD013627.pub2/full	-	-	-	-	-	-	-	-	['Enxaguantes bucais', 'Spray nasal']	['Mouthwashes', 'Nose spray']	We found no completed studies to include in this review. We identified three ongoing studies (including two RCTs), which aim to enrol nearly 700 participants. The interventions included in these trials are povidone iodine, nitric oxide and GLS-1200 oral spray (the constituent of this spray is unclear and may not be antimicrobial in nature).   AUTHORS' CONCLUSIONS: We identified no studies for inclusion in this review. This is not surprising given the relatively recent emergence of COVID-19 infection. It is promising that the question posed in this review is being addressed by two RCTs and a non-randomised study. We are concerned that only one of the ongoing studies specifically states that it will evaluate adverse events and it is not clear if this will include changes in the sense of smell or to the oral and nasal microbiota, and any consequences thereof. Very few interventions have large and dramatic effect sizes. If a positive treatment effect is demonstrated when studies are available for inclusion in this review, it may not be large. In these circumstances in particular, where those receiving the intervention are otherwise fit and well, it may be a challenge to weigh up the benefits against the harms if the latter are of uncertain frequency and severity.	32936949	The Cochrane database of systematic reviews	1469-493X	10.1002/14651858.CD013626.pub2	Colutórios antimicrobianos (gargarejo) e sprays nasais administrados a pacientes com infecção suspeita ou confirmada por COVID-19 para melhorar os resultados dos pacientes e proteger os profissionais de saúde que os tratam (Revisão) 	Não encontramos estudos completos para incluir nesta revisão. Identificamos três estudos em andamento (incluindo dois ECRs), que visam inscrever cerca de 700 participantes. As intervenções incluídas nestes ensaios são iodopovidona, óxido nítrico e spray oral GLS-1200 (o constituinte deste spray não é claro e pode não ser de natureza antimicrobiana). CONCLUSÕES DOS AUTORES: Não identificamos estudos para inclusão nesta revisão. Isso não é surpreendente, dado o surgimento relativamente recente da infecção por COVID-19. É promissor que a questão colocada nesta revisão esteja sendo abordada por dois ECRs e um estudo não randomizado. Estamos preocupados que apenas um dos estudos em andamento afirme especificamente que avaliará eventos adversos e não está claro se isso incluirá alterações no olfato ou na microbiota oral e nasal e quaisquer consequências disso. Muito poucas intervenções têm tamanhos de efeito grandes e dramáticos. Se um efeito positivo do tratamento for demonstrado quando os estudos estiverem disponíveis para inclusão nesta revisão, ele pode não ser grande. Nestas circunstâncias em particular, onde aqueles que recebem a intervenção estão aptos e bem, pode ser um desafio pesar os benefícios contra os danos se estes últimos forem de frequência e gravidade incertas.
Interventions for treatment of COVID-19: a protocol for a living systematic review with network meta-analysis including individual patient data (The LIVING Project)	https://doi.org/10.1186/s13643-020-01371-0	09/05/2020	Artigo completo publicado em periódico científico	10.1186/s13643-020-01371-0	2046-4053	20464053	SYSTEMATIC REVIEWS	A2	0.947	68	3.24	 Abstract                  Background                 COVID-19 is a rapidly spreading virus infection that has quickly caused extensive burden to individual, families, countries, and the globe. No intervention has yet been proven effective for the treatment of COVID-19. Some randomized clinical trials assessing the effects of different drugs have been published, and more are currently underway. There is an urgent need for a living, dynamic systematic review that continuously evaluates the beneficial and harmful effects of all available interventions for COVID-19.                                Methods/design                 We will conduct a living systematic review based on searches of major medical databases (e.g., MEDLINE, EMBASE, CENTRAL) and clinical trial registries from their inception onwards to identify relevant randomized clinical trials. We will update the literature search once a week to continuously assess if new evidence is available. Two review authors will independently extract data and perform risk of bias assessment. We will include randomized clinical trials comparing any intervention for the treatment of COVID-19 (e.g., pharmacological interventions, fluid therapy, invasive or noninvasive ventilation, or similar interventions) with any comparator (e.g., an “active” comparator, standard care, placebo, no intervention, or “active placebo”) for participants in all age groups with a diagnosis of COVID-19. Primary outcomes will be all-cause mortality and serious adverse events. Secondary outcomes will be admission to intensive care, mechanical ventilation, renal replacement therapy, quality of life, and non-serious adverse events. The living systematic review will include aggregate data meta-analyses, Trial Sequential Analyses, network meta-analysis, and individual patient data meta-analyses. Risk of bias will be assessed with domains, an eight-step procedure will be used to assess if the thresholds for clinical significance are crossed, and the certainty of the evidence will be assessed by Grading of Recommendations, Assessment, Development and Evaluations (GRADE).                                Discussion                 COVID-19 has become a pandemic with substantial mortality. A living systematic review evaluating the beneficial and harmful effects of pharmacological and other interventions is urgently needed. This review will continuously inform best practice in treatment and clinical research of this highly prevalent disease.                                Systematic review registration                 PROSPERO CRD42020178787              	['Dexametasona', 'Dexametasona', 'Dexametasona', 'Dexametasona', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Plasma convalescente', 'Plasma convalescente', 'Plasma convalescente', 'Plasma convalescente', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir']	['Dexamethasone', 'Dexamethasone', 'Dexamethasone', 'Dexamethasone', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', ' Convalescent plasma', 'Convalescent plasma', 'Convalescent plasma', 'Convalescent plasma', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir' ]	PROSPERO CRD42020178787.	32386514	Systematic reviews	2046-4053	10.1186/s13643-020-01371-0	Intervenções para tratamento de COVID-19: um protocolo para uma revisão sistemática viva com meta-análise de rede incluindo dados individuais de pacientes (The LIVING Project) 	PROSPERO CRD42020178787.
Efficacy of Tocilizumab in COVID-19: A Systematic review and Meta-Analysis	https://onlinelibrary.wiley.com/doi/10.1002/jmv.26509	12/09/2020	Artigo completo publicado em periódico científico	10.1002/jmv.26509	0146-6615	1466615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	2.656	137	14.76	-	['Tocilizumabe']	['Tocilizumab']	In comparison to SOC or placebo, TCZ reduced all-cause mortality in all studies and reduced mechanical ventilation and length of stay in RCTs in hospitalized COVID-19 patients. Other clinical outcomes were not significantly impacted. TCZ did not have effect on AEs, except a significant increased neutropenia risk in RCTs. TCZ has a potential role in the treatment of hospitalized COVID-19 patients.	35657993	PloS one	1932-6203	10.1371/journal.pone.0269368	Eficácia do Tocilizumab no COVID-19: Uma revisão sistemática e meta-análise 	Em comparação ao SOC ou placebo, o TCZ reduziu a mortalidade por todas as causas em todos os estudos e reduziu a ventilação mecânica e o tempo de permanência em ECRs em pacientes hospitalizados com COVID-19. Outros resultados clínicos não foram significativamente impactados. TCZ não teve efeito sobre EAs, exceto um aumento significativo do risco de neutropenia em RCTs. O TCZ tem um papel potencial no tratamento de pacientes hospitalizados com COVID-19.
The effect of antivirals on COVID-19: a systematic review	https://www.tandfonline.com/doi/abs/10.1080/14787210.2021.1823832	12/09/2020	Artigo completo publicado em periódico científico	10.1080/14787210.2021.1823832	1478-7210	14787210	EXPERT REVIEW OF ANTI-INFECTIVE THERAPY	A2	1.078	84	5.45	-	['Hidroxicloroquina', 'Interferon beta', 'Lopinavir', 'Remdesivir', 'Ritonavir', 'Umifenovir']	['Hydroxychloroquine', 'Interferon beta', 'Lopinavir', 'Remdesivir', 'Ritonavir', 'Umifenovir']	-	-	-	-	-	O efeito dos antivirais no COVID-19: uma revisão sistemática 	-
Systematic review of the antiviral properties of TRIM56: a potential therapeutic intervention for COVID-19	https://www.tandfonline.com/doi/abs/10.1080/1744666X.2020.1822168?tab=permissions&scroll=top&	09/09/2020	Artigo completo publicado em periódico científico	10.1080/1744666X.2020.1822168?tab=permissions&scroll=top&	-	-	-	-	-	-	-	-	['TRIM56']	['TRIM56']	The authors conducted a comprehensive search of the PubMed database without time or language limitation, after using the Medical Subject Headings (MeSH) Database terms. Initially, a structured search and full article review yielded 31 papers. Relevant original and review articles on TRIM56 were included. The reference lists were then reviewed, and the cited articles were added. 	32903131	Expert review of clinical immunology	1744-8409	10.1080/1744666X.2020.1822168	Revisão sistemática das propriedades antivirais do TRIM56: uma potencial intervenção terapêutica para COVID- 	19 Inicialmente, uma busca estruturada e revisão completa do artigo resultou em 31 artigos. Artigos originais e de revisão relevantes sobre TRIM56 foram incluídos. As listas de referências foram então revisadas e os artigos citados foram adicionados.
Convalescent Plasma Therapy and Its Effects On COVID-19 Patient Outcomes: A Systematic Review of Current Literature	https://www.cureus.com/articles/37482-convalescent-plasma-therapy-and-its-effects-on-covid-19-patient-outcomes-a-systematic-review-of-current-literature	03/08/2020	Artigo completo publicado em periódico científico	https://www.cureus.com/articles/37482-convalescent-plasma-therapy-and-its-effects-on-covid-19-patient-outcomes-a-systematic-review-of-current-literature	-	-	-	-	-	-	-	-	['Plasma convalescente']	['Convalescent Plasma']	-	-	-	-	-	Terapia de plasma convalescente e seus efeitos nos resultados de pacientes com COVID-19: uma revisão sistemática da literatura atual 	-
Lopinavir/ritonavir for the treatment of SARS, MERS and COVID-19: a systematic review	https://pubmed.ncbi.nlm.nih.gov/32894567/	24/08/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32894567/	-	-	-	-	-	-	-	-	['Lopinavir', 'Ritonavir']	['Lopinavir', 'Ritonavir']	Younger vaccinees more frequently report myocarditis and pericarditis following mRNA COVID-19 vaccines than older vaccinees. Results from published literature supported the results of our analyses.	35613761	BMJ open	2044-6055	10.1136/bmjopen-2021-059223	Lopinavir/ritonavir para o tratamento de SARS, MERS e COVID-19: uma revisão sistemática 	Os vacinados mais jovens relatam com mais frequência miocardite e pericardite após as vacinas de mRNA COVID-19 do que os vacinados mais velhos. Os resultados da literatura publicada apoiaram os resultados de nossas análises.
No benefit of hydroxychloroquine in COVID-19: Results of Systematic Review and Meta-Analysis of Randomized Controlled Trials	https://doi.org/10.1016/j.dsx.2020.08.033	01/09/2020	Artigo completo publicado em periódico científico	10.1016/j.dsx.2020.08.033	1871-4021	18714021	DIABETES & METABOLIC SYNDROME (PRINT)	A3	1.587	56	7.53	-	['Hidroxicloroquina']	['Hydroxychloroquine']	Repurposed drugs like hydroxycloroquine (HCQ) and chloroquine (CQ) are being tested for potential therapeutic role in COVID-19. We aimed to evaluate efficacy and safety of HCQ and CQ in COVID-19. Using PubMed, EMBASE, medRxiv, Google Scholar, clinicaltrials.gov, electronic search was carried out to identify relevant articles till June 2020 with re-evaluation in last week of November 2020. Observational and interventional clinical studies comparing efficacy of CQ or HCQ to standard management or other drug/s for SARS-CoV-2 infection patients were included. Cochrane review manager version 5.3 was used for synthesis of meta-analysis results. For randomized controlled trials, risk of bias was assessed using Cochrane Collaboration risk of bias assessment tool, version 2.0 (ROB-2). ROBINS-I was used for quality assessment of observational studies. Overall evidence quality generated by review was graded as per GRADE Recommendation. A total of 903 studies were screened. Nineteen studies were included in synthesis of meta-analysis with total of 4,693, 1,626, and 6,491 patients in HCQ/CQ, HCQ/CQ + AZ and control groups, respectively. HCQ/CQ treatment was associated with significantly increased rates of virological cure (OR = 2.08, 95%CI = 1.36-3.17; 	34322403	Journal of family medicine and primary care	2249-4863	10.4103/jfmpc.jfmpc_2338_20	Nenhum benefício da hidroxicloroquina no COVID-19: resultados da revisão sistemática e meta-análise de ensaios controlados randomizados 	Medicamentos reaproveitados como hidroxicloroquina (HCQ) e cloroquina (CQ) estão sendo testados para potencial papel terapêutico no COVID-19. Nosso objetivo foi avaliar a eficácia e segurança do HCQ e CQ no COVID-19. Usando PubMed, EMBASE, medRxiv, Google Scholar, clinicaltrials.gov, a pesquisa eletrônica foi realizada para identificar artigos relevantes até junho de 2020 com reavaliação na última semana de novembro de 2020. Estudos clínicos observacionais e intervencionistas comparando a eficácia do CQ ou HCQ ao padrão gestão ou outros medicamentos para pacientes com infecção por SARS-CoV-2 foram incluídos. O gerenciador de revisão Cochrane versão 5.3 foi usado para a síntese dos resultados da meta-análise. Para ensaios clínicos randomizados, o risco de viés foi avaliado usando a ferramenta de avaliação de risco de viés da Colaboração Cochrane, versão 2.0 (ROB-2). ROBINS-I foi usado para avaliação da qualidade de estudos observacionais. A qualidade geral da evidência gerada pela revisão foi classificada de acordo com a Recomendação GRADE. Um total de 903 estudos foram selecionados. Dezenove estudos foram incluídos na síntese da meta-análise com total de 4.693, 1.626 e 6.491 pacientes nos grupos HCQ/CQ, HCQ/CQ + AZ e controle, respectivamente. O tratamento com HCQ/CQ foi associado a taxas significativamente aumentadas de cura virológica (OR = 2,08, IC 95% = 1,36-3,17;
Hydroxychloroquine use and progression or prognosis of COVID-19: a systematic review and meta-analysis	https://doi.org/10.1007/s00210-020-01964-5	06/09/2020	Artigo completo publicado em periódico científico	10.1007/s00210-020-01964-5	0028-1298	281298	NAUNYN-SCHMIEDEBERG'S ARCHIVES OF PHARMACOLOGY	A4	0.566	93	2.99	-	['Hidroxicloroquina']	['Hydroxychloroquine']	-	-	-	-	-	Uso de hidroxicloroquina e progressão ou prognóstico de COVID-19: uma revisão sistemática e meta-análise 	-
Immunomodulatory-based therapy as a potential promising treatment strategy against severe COVID-19 patients: A systematic review	https://doi.org/10.1016/j.intimp.2020.106942	29/08/2020	Artigo completo publicado em periódico científico	10.1016/j.intimp.2020.106942	1567-5769	15675769	INTERNATIONAL IMMUNOPHARMACOLOGY (PRINT)	A2	1.059	119	5.61	-	['Agentes anti-interleucinas', 'Esteroides', 'Hidroxicloroquina', 'Imunoglobulina', 'Plasma convalescente', 'Terapia celular', 'Terapia de purificação do sangue']	['Anti-Interleukin Agents', 'Steroidal', 'Hydroxychloroquine', 'Immunoglobulin', 'Convalescent Plasma', 'Cell Therapy', 'Blood Purification Therapy']	The global panic of the novel coronavirus disease 2019 (COVID-19) triggered by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has led to an urgent requirement for effective therapy. COVID-19 infection, especially in severely ill patients, is likely to be associated with immune dysregulation, prompting the development of novel treatment approaches. Therefore, this systematic review was designed to assess the available data regarding the efficacy of the immunomodulatory drugs used to manage COVID-19. A systematic literature search was carried out up to May 27, 2020, in four databases (PubMed, Scopus, Web of Science, and Embase) and also Clinicaltrials.gov. Sixty-six publications and 111 clinical trials were recognized as eligible, reporting the efficacy of the immunomodulatory agents, including corticosteroids, hydroxychloroquine, passive and cytokine-targeted therapies, mesenchymal stem cells, and blood-purification therapy, in COVID-19 patients. The data were found to be heterogeneous, and the clinical trials were yet to post any findings. Medicines were found to regulate the immune system by boosting the innate responses or suppressing the inflammatory reactions. Passive and cytokine-targeted therapies and mesenchymal stem cells were mostly safe and could regulate the disease much better. These studies underscored the significance of severity profiling in COVID-19 patients, along with appropriate timing, duration, and dosage of the therapies. Therefore, this review indicates that immunomodulatory therapies are potentially effective for COVID-19 and provides comprehensive information for clinicians to fight this outbreak. However, there is no consensus on the optimal therapy for COVID-19, reflecting that the immunomodulatory therapies still warrant further investigations.	32896750	International immunopharmacology	1878-1705	10.1016/j.intimp.2020.106942	Terapia baseada em imunomoduladores como uma estratégia de tratamento potencialmente promissora contra pacientes graves com COVID-19: uma revisão sistemática 	O pânico global da doença do novo coronavírus 2019 (COVID-19) desencadeada pela síndrome respiratória aguda grave coronavírus 2 (SARS-CoV-2) levou a uma necessidade urgente de terapia eficaz. A infecção por COVID-19, especialmente em pacientes graves, provavelmente está associada à desregulação imunológica, levando ao desenvolvimento de novas abordagens de tratamento. Portanto, esta revisão sistemática foi projetada para avaliar os dados disponíveis sobre a eficácia dos medicamentos imunomoduladores usados para gerenciar o COVID-19. Uma busca sistemática da literatura foi realizada até 27 de maio de 2020, em quatro bases de dados (PubMed, Scopus, Web of Science e Embase) e também Clinicaltrials.gov. Sessenta e seis publicações e 111 ensaios clínicos foram reconhecidos como elegíveis, relatando a eficácia dos agentes imunomoduladores, incluindo corticosteroides, hidroxicloroquina, terapias passivas e direcionadas a citocinas, células-tronco mesenquimais e terapia de purificação do sangue, em pacientes com COVID-19. Os dados foram considerados heterogêneos e os ensaios clínicos ainda não publicaram nenhum resultado. Medicamentos foram encontrados para regular o sistema imunológico, aumentando as respostas inatas ou suprimindo as reações inflamatórias. Terapias passivas e direcionadas a citocinas e células-tronco mesenquimais eram seguras e poderiam regular a doença muito melhor. Esses estudos ressaltaram a importância do perfil de gravidade em pacientes com COVID-19, juntamente com o tempo, duração e dosagem apropriados das terapias. Portanto, esta revisão indica que as terapias imunomoduladoras são potencialmente eficazes para o COVID-19 e fornece informações abrangentes para os médicos combaterem esse surto. No entanto, não há consenso sobre a terapia ideal para COVID-19, refletindo que as terapias imunomoduladoras ainda merecem mais investigações.
